,msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,total,years,months,days
1461,zQbYUso/y7uV5gakhxtdDABrsUx0bgiLgd8OUkD/kNE=,20160422,16,3,8,4,26,42,9320.561,57,2016,04,22
1462,zQbYUso/y7uV5gakhxtdDABrsUx0bgiLgd8OUkD/kNE=,20151116,3,4,0,0,43,30,6694.294,50,2015,11,16
1463,zOUl8RuKBsPVwhWOnArZfcRupvCg27JpgZcqEMBfe/M=,20160509,34,3,1,1,43,73,11387.583,82,2016,05,09
1464,zOUl8RuKBsPVwhWOnArZfcRupvCg27JpgZcqEMBfe/M=,20161013,12,1,3,0,86,90,22656.182,102,2016,10,13
1465,zOUl8RuKBsPVwhWOnArZfcRupvCg27JpgZcqEMBfe/M=,20161202,3,0,0,1,41,15,9769.19,45,2016,12,02
1466,zOUl8RuKBsPVwhWOnArZfcRupvCg27JpgZcqEMBfe/M=,20170202,4,0,1,0,26,28,6441.816999999999,31,2017,02,02
1467,zNmiB91CQdGxOENHQY6JFhgvwlWzkRb7TbcZk8qywqU=,20160205,1,0,0,1,131,104,29983.553,133,2016,02,05
1468,zNmiB91CQdGxOENHQY6JFhgvwlWzkRb7TbcZk8qywqU=,20150517,1,0,0,0,120,121,29572.811,121,2015,05,17
1469,zNmiB91CQdGxOENHQY6JFhgvwlWzkRb7TbcZk8qywqU=,20150826,1,1,0,0,97,99,26304.927000000003,99,2015,08,26
1470,zNmiB91CQdGxOENHQY6JFhgvwlWzkRb7TbcZk8qywqU=,20150327,0,0,0,1,114,115,26809.95,115,2015,03,27
1471,zNmiB91CQdGxOENHQY6JFhgvwlWzkRb7TbcZk8qywqU=,20151024,0,0,0,0,22,22,5431.68,22,2015,10,24
1472,zNmiB91CQdGxOENHQY6JFhgvwlWzkRb7TbcZk8qywqU=,20151216,1,0,0,0,118,119,28358.326,119,2015,12,16
1473,zNmiB91CQdGxOENHQY6JFhgvwlWzkRb7TbcZk8qywqU=,20150205,1,0,0,0,106,104,26066.895,107,2015,02,05
1474,zNmiB91CQdGxOENHQY6JFhgvwlWzkRb7TbcZk8qywqU=,20150706,0,0,0,1,81,82,24003.39,82,2015,07,06
1475,zNmiB91CQdGxOENHQY6JFhgvwlWzkRb7TbcZk8qywqU=,20160330,0,0,0,2,100,79,24706.21,102,2016,03,30
1476,zNmiB91CQdGxOENHQY6JFhgvwlWzkRb7TbcZk8qywqU=,20160521,0,0,0,0,121,121,28940.546000000002,121,2016,05,21
1477,zNmiB91CQdGxOENHQY6JFhgvwlWzkRb7TbcZk8qywqU=,20160714,1,0,0,0,83,67,22368.002999999997,84,2016,07,14
1478,zNmiB91CQdGxOENHQY6JFhgvwlWzkRb7TbcZk8qywqU=,20160910,1,1,0,0,100,101,23287.303,102,2016,09,10
1479,zNmiB91CQdGxOENHQY6JFhgvwlWzkRb7TbcZk8qywqU=,20161110,0,0,0,0,111,100,24242.043999999998,111,2016,11,10
1480,zNmiB91CQdGxOENHQY6JFhgvwlWzkRb7TbcZk8qywqU=,20161230,0,0,0,0,118,100,25825.673,118,2016,12,30
1481,zNLZsumRfEQZPw4xr6lta3uaxgWjwyBhVmIwE/Uaomk=,20150531,7,1,1,1,76,34,21532.414,86,2015,05,31
1482,zNLZsumRfEQZPw4xr6lta3uaxgWjwyBhVmIwE/Uaomk=,20160530,1,0,0,0,0,1,7.68,1,2016,05,30
1483,zNLZsumRfEQZPw4xr6lta3uaxgWjwyBhVmIwE/Uaomk=,20160822,6,1,1,0,65,20,15164.128,73,2016,08,22
1484,zNLZsumRfEQZPw4xr6lta3uaxgWjwyBhVmIwE/Uaomk=,20161109,0,0,0,0,17,17,4481.871,17,2016,11,09
1485,zNLZsumRfEQZPw4xr6lta3uaxgWjwyBhVmIwE/Uaomk=,20170207,0,0,0,0,8,8,2374.376,8,2017,02,07
1486,zNLZsumRfEQZPw4xr6lta3uaxgWjwyBhVmIwE/Uaomk=,20151003,0,0,0,0,10,10,2523.9770000000003,10,2015,10,03
1487,zMQPC42RZLIQBX2gIq2YMtkD+LrGYIxx2khyp32wVsM=,20150614,48,12,9,5,11,49,7148.043000000001,85,2015,06,14
1488,zMQPC42RZLIQBX2gIq2YMtkD+LrGYIxx2khyp32wVsM=,20150913,7,1,0,0,0,3,116.509,8,2015,09,13
1489,zLof7igqfvKfIdDOGrs8mmfvQ4xqUnM4nwRU4YgX59I=,20150316,6,1,1,0,15,19,3652.61,23,2015,03,16
1490,zLof7igqfvKfIdDOGrs8mmfvQ4xqUnM4nwRU4YgX59I=,20170125,3,1,1,1,8,13,2259.919,14,2017,01,25
1491,zLof7igqfvKfIdDOGrs8mmfvQ4xqUnM4nwRU4YgX59I=,20161129,9,0,0,2,82,57,19439.97,93,2016,11,29
1492,zLof7igqfvKfIdDOGrs8mmfvQ4xqUnM4nwRU4YgX59I=,20160916,1,0,1,0,2,4,609.638,4,2016,09,16
1493,zLof7igqfvKfIdDOGrs8mmfvQ4xqUnM4nwRU4YgX59I=,20160714,0,0,0,0,112,87,28607.831000000002,112,2016,07,14
1494,zLof7igqfvKfIdDOGrs8mmfvQ4xqUnM4nwRU4YgX59I=,20160415,2,0,0,0,16,18,4296.83,18,2016,04,15
1495,zLof7igqfvKfIdDOGrs8mmfvQ4xqUnM4nwRU4YgX59I=,20160101,5,0,1,1,2,9,718.2189999999999,9,2016,01,01
1496,zLof7igqfvKfIdDOGrs8mmfvQ4xqUnM4nwRU4YgX59I=,20151019,0,0,1,0,57,30,13284.011999999999,58,2015,10,19
1497,zLof7igqfvKfIdDOGrs8mmfvQ4xqUnM4nwRU4YgX59I=,20150704,2,1,0,1,3,5,1216.078,7,2015,07,04
1498,zLof7igqfvKfIdDOGrs8mmfvQ4xqUnM4nwRU4YgX59I=,20150505,1,1,2,1,11,15,3331.3959999999997,16,2015,05,05
1499,zLof7igqfvKfIdDOGrs8mmfvQ4xqUnM4nwRU4YgX59I=,20150123,6,0,2,2,13,21,3728.264,23,2015,01,23
1500,zLmuh/VXsIQ6qN6ImY+2M81a6D0w+kQ03Q01wrh/tvM=,20161029,10,2,0,1,35,28,8616.288,48,2016,10,29
1501,zLmuh/VXsIQ6qN6ImY+2M81a6D0w+kQ03Q01wrh/tvM=,20160811,2,0,1,2,15,18,4740.358,20,2016,08,11
1502,zLmuh/VXsIQ6qN6ImY+2M81a6D0w+kQ03Q01wrh/tvM=,20170224,0,1,0,1,29,26,7708.286,31,2017,02,24
1503,zLmuh/VXsIQ6qN6ImY+2M81a6D0w+kQ03Q01wrh/tvM=,20160514,1,1,1,1,19,23,5297.019,23,2016,05,14
1504,zLL+2fEGrpuntmoZe1OgCmFCiSSqrztmAuNd67wTG90=,20160325,0,1,0,0,13,14,3295.725,14,2016,03,25
1505,zLL+2fEGrpuntmoZe1OgCmFCiSSqrztmAuNd67wTG90=,20161215,1,0,1,0,6,4,1484.326,8,2016,12,15
1506,zLL+2fEGrpuntmoZe1OgCmFCiSSqrztmAuNd67wTG90=,20160919,0,4,0,1,25,30,7037.17,30,2016,09,19
1507,zLL+2fEGrpuntmoZe1OgCmFCiSSqrztmAuNd67wTG90=,20160615,2,0,0,0,1,3,346.741,3,2016,06,15
1508,zLL+2fEGrpuntmoZe1OgCmFCiSSqrztmAuNd67wTG90=,20170226,0,0,0,0,21,21,5272.161999999999,21,2017,02,26
1509,zLL+2fEGrpuntmoZe1OgCmFCiSSqrztmAuNd67wTG90=,20151230,1,0,0,0,50,48,12835.56,51,2015,12,30
1510,zLL+2fEGrpuntmoZe1OgCmFCiSSqrztmAuNd67wTG90=,20151026,0,1,1,0,13,8,3674.903,15,2015,10,26
1511,zLL+2fEGrpuntmoZe1OgCmFCiSSqrztmAuNd67wTG90=,20150625,3,1,0,1,6,9,2076.331,11,2015,06,25
1512,zLL+2fEGrpuntmoZe1OgCmFCiSSqrztmAuNd67wTG90=,20150328,0,0,0,0,16,16,3537.6490000000003,16,2015,03,28
1513,zLG9oojdNe8JOHR9iP3ijr2b9fW/S8bdh++UdU57Myw=,20161009,4,1,0,0,37,41,8334.242,42,2016,10,09
1514,zLG9oojdNe8JOHR9iP3ijr2b9fW/S8bdh++UdU57Myw=,20170215,0,0,0,0,3,3,639.249,3,2017,02,15
1515,zLG9oojdNe8JOHR9iP3ijr2b9fW/S8bdh++UdU57Myw=,20161211,0,0,0,0,5,5,1207.2730000000001,5,2016,12,11
1516,zLAxKnA5fxzDUTPYRYx6mW4EAnobCAsEjL/nRB4GoIg=,20170204,0,0,0,1,3,4,1111.745,4,2017,02,04
1517,zLAxKnA5fxzDUTPYRYx6mW4EAnobCAsEjL/nRB4GoIg=,20161022,5,0,1,0,41,32,11502.218,47,2016,10,22
1518,zKxAsVIzH1mXQpoaFKMh3CfobH6WFysVHiBFPGhJ+iU=,20151203,0,0,1,0,4,4,1099.224,5,2015,12,03
1519,zKxAsVIzH1mXQpoaFKMh3CfobH6WFysVHiBFPGhJ+iU=,20160814,0,0,0,0,28,28,7347.0,28,2016,08,14
1520,zKxAsVIzH1mXQpoaFKMh3CfobH6WFysVHiBFPGhJ+iU=,20160425,1,0,0,1,8,10,2491.989,10,2016,04,25
1521,zKxAsVIzH1mXQpoaFKMh3CfobH6WFysVHiBFPGhJ+iU=,20160206,2,3,0,0,1,6,468.62800000000004,6,2016,02,06
1522,zJsAHPYSFGUUBQXFSct6FQNJLNrAygbYHVeIQfApwBU=,20150216,10,2,2,0,120,86,30003.075,134,2015,02,16
1523,zJsAHPYSFGUUBQXFSct6FQNJLNrAygbYHVeIQfApwBU=,20151107,4,3,0,2,18,23,5705.24,27,2015,11,07
1524,zJsAHPYSFGUUBQXFSct6FQNJLNrAygbYHVeIQfApwBU=,20160925,8,2,2,2,14,25,4552.474,28,2016,09,25
1525,zJsAHPYSFGUUBQXFSct6FQNJLNrAygbYHVeIQfApwBU=,20161203,2,2,1,1,49,47,11534.854,55,2016,12,03
1526,zJsAHPYSFGUUBQXFSct6FQNJLNrAygbYHVeIQfApwBU=,20170202,17,2,0,2,24,39,7114.596,45,2017,02,02
1527,zJsAHPYSFGUUBQXFSct6FQNJLNrAygbYHVeIQfApwBU=,20160530,29,0,2,3,11,29,4278.524,45,2016,05,30
1528,zJsAHPYSFGUUBQXFSct6FQNJLNrAygbYHVeIQfApwBU=,20160726,6,3,0,2,4,15,1877.609,15,2016,07,26
1529,zJsAHPYSFGUUBQXFSct6FQNJLNrAygbYHVeIQfApwBU=,20150913,1,4,0,0,1,6,617.691,6,2015,09,13
1530,zJsAHPYSFGUUBQXFSct6FQNJLNrAygbYHVeIQfApwBU=,20150410,6,3,3,2,38,35,11133.318000000001,52,2015,04,10
1531,zJsAHPYSFGUUBQXFSct6FQNJLNrAygbYHVeIQfApwBU=,20150721,4,0,0,2,4,9,1437.4660000000001,10,2015,07,21
1532,zJsAHPYSFGUUBQXFSct6FQNJLNrAygbYHVeIQfApwBU=,20160214,5,5,2,2,32,40,8935.91,46,2016,02,14
1533,zJsAHPYSFGUUBQXFSct6FQNJLNrAygbYHVeIQfApwBU=,20150530,5,1,2,2,35,37,9801.035,45,2015,05,30
1534,zJsAHPYSFGUUBQXFSct6FQNJLNrAygbYHVeIQfApwBU=,20160408,3,0,1,2,27,27,7157.496,33,2016,04,08
1535,zJg6CguYAan9xjm/SzOMLaPB+5Ja0JqBUxJor5y0iqQ=,20160910,4,4,0,4,3,12,1988.963,15,2016,09,10
1536,zJRjhp+suV4DHFWHSfVhny+Tli1VFhd0TJmdkyVAQGk=,20160606,0,0,0,0,26,23,6572.69,26,2016,06,06
1537,zJRjhp+suV4DHFWHSfVhny+Tli1VFhd0TJmdkyVAQGk=,20160102,0,3,0,1,32,29,7456.686,36,2016,01,02
1538,zJRjhp+suV4DHFWHSfVhny+Tli1VFhd0TJmdkyVAQGk=,20161222,1,0,0,0,3,1,665.071,4,2016,12,22
1539,zJRjhp+suV4DHFWHSfVhny+Tli1VFhd0TJmdkyVAQGk=,20160910,0,0,0,1,5,4,1579.24,6,2016,09,10
1540,zJRjhp+suV4DHFWHSfVhny+Tli1VFhd0TJmdkyVAQGk=,20160305,1,0,2,1,79,73,21042.129,83,2016,03,05
1541,zJNlDe67HwvmetJ1XRO1kicOUg3di7YJiNh1tHeKHbg=,20150816,0,0,0,1,25,26,6012.6,26,2015,08,16
1542,zJNlDe67HwvmetJ1XRO1kicOUg3di7YJiNh1tHeKHbg=,20161206,0,0,0,0,31,31,6594.456999999999,31,2016,12,06
1543,zJNlDe67HwvmetJ1XRO1kicOUg3di7YJiNh1tHeKHbg=,20150411,0,0,0,0,121,11,26695.53,121,2015,04,11
1544,zJNlDe67HwvmetJ1XRO1kicOUg3di7YJiNh1tHeKHbg=,20150621,0,0,0,0,9,9,2192.38,9,2015,06,21
1545,zJNlDe67HwvmetJ1XRO1kicOUg3di7YJiNh1tHeKHbg=,20161014,0,0,0,0,31,31,6789.963000000001,31,2016,10,14
1546,zJNlDe67HwvmetJ1XRO1kicOUg3di7YJiNh1tHeKHbg=,20151020,0,0,0,0,3,3,779.78,3,2015,10,20
1547,zJNlDe67HwvmetJ1XRO1kicOUg3di7YJiNh1tHeKHbg=,20160427,0,0,0,0,10,10,2229.495,10,2016,04,27
1548,zJNlDe67HwvmetJ1XRO1kicOUg3di7YJiNh1tHeKHbg=,20160817,0,0,0,0,15,15,3334.276,15,2016,08,17
1549,zJNlDe67HwvmetJ1XRO1kicOUg3di7YJiNh1tHeKHbg=,20170204,0,0,0,0,32,32,7910.774,32,2017,02,04
1550,zIRzEyWYwX3G/pRlzRw97ZhAbLRaWmwJqPX3bqK9Pyw=,20170113,10,0,2,2,7,20,2494.238,21,2017,01,13
1551,zHd3jwBL4FvWvs7sDXA2DraKt83AEjkCquvQoNuLlDY=,20170121,2,0,0,2,26,24,7213.057,30,2017,01,21
1552,zHd3jwBL4FvWvs7sDXA2DraKt83AEjkCquvQoNuLlDY=,20150109,3,0,4,0,31,29,8099.732,38,2015,01,09
1553,zHd3jwBL4FvWvs7sDXA2DraKt83AEjkCquvQoNuLlDY=,20161124,5,0,0,1,8,8,2601.269,14,2016,11,24
1554,zHd3jwBL4FvWvs7sDXA2DraKt83AEjkCquvQoNuLlDY=,20151106,1,0,1,1,13,14,3984.12,16,2015,11,06
1555,zHd3jwBL4FvWvs7sDXA2DraKt83AEjkCquvQoNuLlDY=,20150425,0,3,1,1,2,7,1172.059,7,2015,04,25
1556,zHd3jwBL4FvWvs7sDXA2DraKt83AEjkCquvQoNuLlDY=,20150702,1,0,0,0,12,12,3337.53,13,2015,07,02
1557,zHd3jwBL4FvWvs7sDXA2DraKt83AEjkCquvQoNuLlDY=,20150228,1,0,0,0,2,3,546.28,3,2015,02,28
1558,zHd3jwBL4FvWvs7sDXA2DraKt83AEjkCquvQoNuLlDY=,20160131,0,0,0,0,9,2,2189.894,9,2016,01,31
1559,zHd3jwBL4FvWvs7sDXA2DraKt83AEjkCquvQoNuLlDY=,20160408,13,4,6,2,14,34,5462.858,39,2016,04,08
1560,zHd3jwBL4FvWvs7sDXA2DraKt83AEjkCquvQoNuLlDY=,20160623,10,9,3,2,8,24,3590.345,32,2016,06,23
1561,zHd3jwBL4FvWvs7sDXA2DraKt83AEjkCquvQoNuLlDY=,20160907,2,3,0,2,24,20,6847.026,31,2016,09,07
1562,zH4DwJbe/ikVTObberH8t21icKdiRjJsWWz/z9fsWng=,20160827,10,4,1,1,21,35,5641.166,37,2016,08,27
1563,zH4DwJbe/ikVTObberH8t21icKdiRjJsWWz/z9fsWng=,20160606,0,0,0,0,1,1,2700.042,1,2016,06,06
1564,zH4DwJbe/ikVTObberH8t21icKdiRjJsWWz/z9fsWng=,20161030,95,12,3,10,31,108,21613.322999999997,151,2016,10,30
1565,zH4DwJbe/ikVTObberH8t21icKdiRjJsWWz/z9fsWng=,20160311,0,0,0,0,20,20,5327.424,20,2016,03,11
1566,zH4DwJbe/ikVTObberH8t21icKdiRjJsWWz/z9fsWng=,20150117,1,0,2,0,20,23,5264.434,23,2015,01,17
1567,zGrIe74ZrGOxAS3RyIJfe0NvG6CkuUIi2efO09ZMGJY=,20150719,11,3,5,2,20,40,7004.31,41,2015,07,19
1568,zGrIe74ZrGOxAS3RyIJfe0NvG6CkuUIi2efO09ZMGJY=,20150429,1,1,0,0,4,6,1045.121,6,2015,04,29
1569,zGrIe74ZrGOxAS3RyIJfe0NvG6CkuUIi2efO09ZMGJY=,20150216,2,1,1,0,11,11,2866.9179999999997,15,2015,02,16
1570,zGrIe74ZrGOxAS3RyIJfe0NvG6CkuUIi2efO09ZMGJY=,20160508,5,3,0,1,32,40,8531.885,41,2016,05,08
1571,zGrIe74ZrGOxAS3RyIJfe0NvG6CkuUIi2efO09ZMGJY=,20170225,3,0,2,2,31,35,8318.136,38,2017,02,25
1572,zGrIe74ZrGOxAS3RyIJfe0NvG6CkuUIi2efO09ZMGJY=,20161224,0,1,0,0,8,8,1880.315,9,2016,12,24
1573,zGrIe74ZrGOxAS3RyIJfe0NvG6CkuUIi2efO09ZMGJY=,20161014,0,0,0,2,7,9,2174.5789999999997,9,2016,10,14
1574,zGrIe74ZrGOxAS3RyIJfe0NvG6CkuUIi2efO09ZMGJY=,20160724,0,0,0,2,2,4,963.7410000000001,4,2016,07,24
1575,zGrIe74ZrGOxAS3RyIJfe0NvG6CkuUIi2efO09ZMGJY=,20150922,0,0,0,1,6,7,1575.5810000000001,7,2015,09,22
1576,zGrIe74ZrGOxAS3RyIJfe0NvG6CkuUIi2efO09ZMGJY=,20151124,3,1,1,0,6,8,1770.445,11,2015,11,24
1577,zGrIe74ZrGOxAS3RyIJfe0NvG6CkuUIi2efO09ZMGJY=,20160205,0,0,0,0,4,4,1053.022,4,2016,02,05
1578,zGIp30nVUvNfnMHpqcdf1REP5I1IADx/Hr+N2q7sFrU=,20160904,0,0,0,0,2,2,516.805,2,2016,09,04
1579,zGIp30nVUvNfnMHpqcdf1REP5I1IADx/Hr+N2q7sFrU=,20161226,13,1,2,2,55,19,12062.243,73,2016,12,26
1580,zGIp30nVUvNfnMHpqcdf1REP5I1IADx/Hr+N2q7sFrU=,20160710,7,1,2,2,14,13,4256.137,26,2016,07,10
1581,zGIp30nVUvNfnMHpqcdf1REP5I1IADx/Hr+N2q7sFrU=,20160326,1,0,0,0,6,7,1575.2879999999998,7,2016,03,26
1582,zGIp30nVUvNfnMHpqcdf1REP5I1IADx/Hr+N2q7sFrU=,20161030,0,0,0,0,18,18,4683.0,18,2016,10,30
1583,zFzLHLLLn/bgCoJkuw3wrzZZKa9GteQYBvQ/kWIRRa0=,20160601,8,1,4,1,22,16,5886.169,36,2016,06,01
1584,zFzLHLLLn/bgCoJkuw3wrzZZKa9GteQYBvQ/kWIRRa0=,20151207,1,0,0,0,2,2,431.125,3,2015,12,07
1585,zFzLHLLLn/bgCoJkuw3wrzZZKa9GteQYBvQ/kWIRRa0=,20160723,5,4,0,1,11,10,3571.094,21,2016,07,23
1586,zFzLHLLLn/bgCoJkuw3wrzZZKa9GteQYBvQ/kWIRRa0=,20150303,3,0,0,1,8,10,2454.317,12,2015,03,03
1587,zFzLHLLLn/bgCoJkuw3wrzZZKa9GteQYBvQ/kWIRRa0=,20150518,2,2,0,0,11,12,2705.9840000000004,15,2015,05,18
1588,zFzLHLLLn/bgCoJkuw3wrzZZKa9GteQYBvQ/kWIRRa0=,20151007,0,0,0,0,114,100,29620.106,114,2015,10,07
1589,zFzLHLLLn/bgCoJkuw3wrzZZKa9GteQYBvQ/kWIRRa0=,20150803,0,0,0,0,2,2,480.584,2,2015,08,03
1590,zFzLHLLLn/bgCoJkuw3wrzZZKa9GteQYBvQ/kWIRRa0=,20160210,15,2,2,0,32,25,8540.55,51,2016,02,10
1591,zFzLHLLLn/bgCoJkuw3wrzZZKa9GteQYBvQ/kWIRRa0=,20160410,13,2,3,3,42,26,10756.627,63,2016,04,10
1592,zFzLHLLLn/bgCoJkuw3wrzZZKa9GteQYBvQ/kWIRRa0=,20170101,0,2,0,0,4,6,1274.736,6,2017,01,01
1593,zFzLHLLLn/bgCoJkuw3wrzZZKa9GteQYBvQ/kWIRRa0=,20161021,6,3,4,3,58,50,14171.73,74,2016,10,21
1594,zFJWrvJQ6TswOlbFnK1oy7pl4yANnsPh4zVG9RjzFh0=,20160217,0,1,1,0,4,4,1125.615,6,2016,02,17
1595,zFJWrvJQ6TswOlbFnK1oy7pl4yANnsPh4zVG9RjzFh0=,20151207,0,1,0,0,3,3,722.698,4,2015,12,07
1596,zFJWrvJQ6TswOlbFnK1oy7pl4yANnsPh4zVG9RjzFh0=,20150929,0,0,0,0,3,1,808.908,3,2015,09,29
1597,zFJWrvJQ6TswOlbFnK1oy7pl4yANnsPh4zVG9RjzFh0=,20160507,8,0,0,0,12,9,2752.2540000000004,20,2016,05,07
1598,zFJWrvJQ6TswOlbFnK1oy7pl4yANnsPh4zVG9RjzFh0=,20150725,3,0,1,0,19,16,4555.95,23,2015,07,25
1599,zFJWrvJQ6TswOlbFnK1oy7pl4yANnsPh4zVG9RjzFh0=,20170203,6,2,1,3,72,73,19332.332,84,2017,02,03
1600,zFJWrvJQ6TswOlbFnK1oy7pl4yANnsPh4zVG9RjzFh0=,20161030,0,1,0,0,2,3,718.51,3,2016,10,30
1601,zFJWrvJQ6TswOlbFnK1oy7pl4yANnsPh4zVG9RjzFh0=,20160713,0,0,0,0,4,4,937.2489999999999,4,2016,07,13
1602,zEVpA1P6cegITxBFJoqW3JdTc9G+7o4O9SGq94VXz7s=,20160801,11,3,1,1,16,23,3676.3070000000002,32,2016,08,01
1603,zEVpA1P6cegITxBFJoqW3JdTc9G+7o4O9SGq94VXz7s=,20150504,5,2,7,49,96,152,37625.89,159,2015,05,04
1604,zEVpA1P6cegITxBFJoqW3JdTc9G+7o4O9SGq94VXz7s=,20150819,12,0,1,1,43,57,11014.883999999998,57,2015,08,19
1605,zEVpA1P6cegITxBFJoqW3JdTc9G+7o4O9SGq94VXz7s=,20151029,2,1,2,1,51,52,13062.524,57,2015,10,29
1606,zEVpA1P6cegITxBFJoqW3JdTc9G+7o4O9SGq94VXz7s=,20160130,0,0,1,0,2,3,784.395,3,2016,01,30
1607,zEVpA1P6cegITxBFJoqW3JdTc9G+7o4O9SGq94VXz7s=,20160408,3,0,0,0,29,32,6850.034000000001,32,2016,04,08
1608,zEVpA1P6cegITxBFJoqW3JdTc9G+7o4O9SGq94VXz7s=,20160606,2,0,1,0,48,34,10878.893,51,2016,06,06
1609,zEVpA1P6cegITxBFJoqW3JdTc9G+7o4O9SGq94VXz7s=,20150627,1,0,0,1,23,10,5980.297,25,2015,06,27
1610,zEVpA1P6cegITxBFJoqW3JdTc9G+7o4O9SGq94VXz7s=,20150308,3,0,1,0,23,24,5405.3240000000005,27,2015,03,08
1611,zEVpA1P6cegITxBFJoqW3JdTc9G+7o4O9SGq94VXz7s=,20160929,4,1,1,1,49,20,11313.763,56,2016,09,29
1612,zEVpA1P6cegITxBFJoqW3JdTc9G+7o4O9SGq94VXz7s=,20161202,9,0,1,1,50,47,11316.572,61,2016,12,02
1613,zEVpA1P6cegITxBFJoqW3JdTc9G+7o4O9SGq94VXz7s=,20170129,6,0,1,2,41,44,9868.285,50,2017,01,29
1614,zEVpA1P6cegITxBFJoqW3JdTc9G+7o4O9SGq94VXz7s=,20150114,6,2,1,23,109,119,34928.734,141,2015,01,14
1615,zEMe3zQ1LWb/i3SvGGBFfmFb17xIKv5UFp13rtetCNA=,20150516,0,0,0,0,2,2,494.51599999999996,2,2015,05,16
1616,zEMe3zQ1LWb/i3SvGGBFfmFb17xIKv5UFp13rtetCNA=,20161210,0,0,0,1,0,1,296.263,1,2016,12,10
1617,zEMe3zQ1LWb/i3SvGGBFfmFb17xIKv5UFp13rtetCNA=,20160615,5,1,0,3,14,19,4513.6320000000005,23,2016,06,15
1618,zEMe3zQ1LWb/i3SvGGBFfmFb17xIKv5UFp13rtetCNA=,20160405,1,1,1,1,25,24,8067.566999999999,29,2016,04,05
1619,zEMe3zQ1LWb/i3SvGGBFfmFb17xIKv5UFp13rtetCNA=,20160208,10,3,1,2,11,17,3851.69,27,2016,02,08
1620,zEMe3zQ1LWb/i3SvGGBFfmFb17xIKv5UFp13rtetCNA=,20151202,0,0,0,0,11,11,2682.716,11,2015,12,02
1621,zEMe3zQ1LWb/i3SvGGBFfmFb17xIKv5UFp13rtetCNA=,20151003,1,0,0,0,4,5,1112.77,5,2015,10,03
1622,zEMe3zQ1LWb/i3SvGGBFfmFb17xIKv5UFp13rtetCNA=,20150228,13,3,0,1,3,20,1144.048,20,2015,02,28
1623,zDzehbsZu7FEhKQYewhSJcsv2CWP+G7vkAyGjkMgCbs=,20150220,2,1,0,0,13,13,3666.653,16,2015,02,20
1624,zDzehbsZu7FEhKQYewhSJcsv2CWP+G7vkAyGjkMgCbs=,20160926,0,0,0,0,1,1,219.77700000000002,1,2016,09,26
1625,zDzehbsZu7FEhKQYewhSJcsv2CWP+G7vkAyGjkMgCbs=,20151118,104,0,0,1,12,94,3701.366,117,2015,11,18
1626,zDXqlwpQ5LZAlyd76Gi4p7vV9ZjsEOTi0tsR2cUYy1Q=,20150120,1,0,0,0,15,16,4167.013,16,2015,01,20
1627,zDXqlwpQ5LZAlyd76Gi4p7vV9ZjsEOTi0tsR2cUYy1Q=,20150319,5,0,4,0,6,13,2107.885,15,2015,03,19
1628,zDXqlwpQ5LZAlyd76Gi4p7vV9ZjsEOTi0tsR2cUYy1Q=,20160814,5,3,1,0,8,15,2460.972,17,2016,08,14
1629,zDXqlwpQ5LZAlyd76Gi4p7vV9ZjsEOTi0tsR2cUYy1Q=,20150607,2,1,1,0,5,8,1586.755,9,2015,06,07
1630,zDXqlwpQ5LZAlyd76Gi4p7vV9ZjsEOTi0tsR2cUYy1Q=,20150805,3,1,1,1,4,9,1508.989,10,2015,08,05
1631,zDXqlwpQ5LZAlyd76Gi4p7vV9ZjsEOTi0tsR2cUYy1Q=,20151008,4,0,0,0,1,5,281.731,5,2015,10,08
1632,zDXqlwpQ5LZAlyd76Gi4p7vV9ZjsEOTi0tsR2cUYy1Q=,20151215,8,0,0,0,6,14,1506.6129999999998,14,2015,12,15
1633,zDXqlwpQ5LZAlyd76Gi4p7vV9ZjsEOTi0tsR2cUYy1Q=,20160222,6,0,0,0,6,12,1621.108,12,2016,02,22
1634,zDXqlwpQ5LZAlyd76Gi4p7vV9ZjsEOTi0tsR2cUYy1Q=,20160419,50,2,2,1,33,62,8813.838,88,2016,04,19
1635,zDXqlwpQ5LZAlyd76Gi4p7vV9ZjsEOTi0tsR2cUYy1Q=,20160619,46,1,5,1,17,63,5512.222,70,2016,06,19
1636,zDHPYuO/uTmO4UgDWWe+gP5CYwawgyzM66zovEny+EE=,20160507,25,7,0,4,80,94,22266.941000000003,116,2016,05,07
1637,zDHPYuO/uTmO4UgDWWe+gP5CYwawgyzM66zovEny+EE=,20160706,2,0,0,1,3,6,855.643,6,2016,07,06
1638,zD0DHo6VGaLIiIEcCnzbrBKBy1bY9YP2Q/oGau5ooM8=,20161120,30,2,2,9,37,74,13431.374,80,2016,11,20
1639,zD0DHo6VGaLIiIEcCnzbrBKBy1bY9YP2Q/oGau5ooM8=,20160103,1,0,1,0,0,2,159.986,2,2016,01,03
1640,zD0DHo6VGaLIiIEcCnzbrBKBy1bY9YP2Q/oGau5ooM8=,20160408,0,0,0,1,1,2,516.989,2,2016,04,08
1641,zD0DHo6VGaLIiIEcCnzbrBKBy1bY9YP2Q/oGau5ooM8=,20160528,10,2,0,1,88,89,23290.849,101,2016,05,28
1642,zD0DHo6VGaLIiIEcCnzbrBKBy1bY9YP2Q/oGau5ooM8=,20160718,11,0,3,0,66,70,17783.994,80,2016,07,18
