msno,city,bd,gender,registered_via,registration_init_time,expiration_date,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,is_churn
rqgaxxQvYV7R0th2WiasDdf9NxOkHJ/wQJGcVEw5R10=,13,21,male,9,20111127,20170923,20160907,13,1,1,3,52,49,14042.58,36,30,150,150,0,20160220,20160321,0,0
OM1k1ppQpSn5lJlZro3Ol7/drlMNrcWsogAhNrWBEyI=,10,30,male,7,20160119,20170919,20160729,8,1,1,4,16,18,5465.938,41,30,99,99,1,20170219,20170319,0,0
wg56PeqSMXzos1yscGHLWXjGpDvuHjZk8LcWPiO8Nrw=,14,20,male,7,20110808,20170808,20161125,0,0,0,0,29,18,7711.779,41,30,149,149,1,20150718,20150718,1,1
eE87CQIJ8333b8+pleJaQdBhLAHbF85IISN+Pq5M/yg=,13,39,male,9,20051224,20171001,20160916,0,1,0,0,12,13,2406.324,37,30,149,149,1,20161001,20161101,0,0
XhFAgT3JayPvas86cZbmAdxXPQB1v9LZJ81vhzOR9cY=,5,22,male,7,20131011,20170223,20150425,1,0,0,0,4,4,916.077,41,30,149,149,1,20160410,20160511,0,1
cYDDPL05LyJaYQh1Q5W21O6rg5MofStl0T270UYaWdE=,17,25,male,9,20141001,20171013,20160828,3,2,2,0,0,7,487.946,39,30,149,149,1,20161231,20170213,0,0
jNxdgiBA41k9/0h44QbVrSvWArM6LrBlM+gwCF3RSh0=,4,42,female,7,20101020,20170920,20160422,52,4,3,5,155,136,39655.748,41,30,129,129,1,20161219,20170120,0,0
dC+nGInowUy/GmzGwnHdZ961E6IKTTqz+uS/gQr34y0=,5,19,male,7,20160105,20171004,20170228,5,1,3,2,21,30,6197.399,41,30,99,99,1,20160704,20160804,0,0
0kYfF2YjrIQ9WheTiDC/lbsWmgefW6acuG8JHWyOKeQ=,13,25,male,3,20130121,20170711,20150616,2,1,2,0,15,18,4293.093,37,30,149,149,1,20150707,20150806,0,1
3pANuuSduzJlnspklIBOg3XXGfTSjkV9Ju+r0Yyvgq0=,13,24,male,3,20120519,20170922,20150415,14,4,1,2,57,70,14889.187,40,30,149,149,1,20160422,20160523,0,0
kRpF8wDgDhevSYSm+dtkpMcPGxqhSN8w8vsWQIffopg=,22,24,male,9,20070626,20171005,20160606,0,1,1,0,5,1,1328.349,38,30,149,149,0,20160528,20160627,0,1
wJ4DeheH5CO1Ko0/d2NDFZl9kNnmtevCwzjNo9unCYA=,22,23,male,3,20130213,20170815,20160124,1,0,0,0,24,25,6033.509,38,30,149,149,0,20150726,20150825,0,1
h98HJ2J1GuFjwFByHhM13tcKY1T1oz6yRvziZzIU0sU=,22,48,female,7,20131101,20170614,20160613,1,0,0,0,0,1,47.914,41,30,129,129,1,20161021,20161121,0,1
uJEAhdFQSRoSfVlIRQnZaBl8+Xb8ufswhV6+g2b4L9s=,13,52,female,9,20120906,20171009,20160321,0,0,0,0,18,18,4211.017,40,30,149,149,1,20160906,20161009,0,0
4/zfmtSD+r4ZaQp/ilxx78qlyWAk7DcB0L9uHQrGzeg=,5,19,female,9,20111029,20180422,20150428,3,0,0,0,5,8,1323.65,38,30,149,149,0,20150819,20150918,0,0
h2nduIJMt3f8tRwWP2EPDRllihLqDwbLCWquQpNCQgc=,13,22,female,9,20150324,20170913,20170217,11,1,1,0,14,14,3507.87,35,7,0,0,0,20160721,20160826,0,1
FMM48DD7mndCwXBbdIPy72MaiHnFxNfJCRC+sgu0tow=,15,34,female,7,20160322,20170921,20170216,21,8,1,2,70,66,18795.431,41,30,99,99,1,20160521,20160621,0,0
OGKDrZQDB3yewZhoSd5qqvmG5A1GcNTYMexO95NlH+g=,15,25,female,3,20130405,20200125,20160427,8,0,1,0,20,29,5096.344,38,7,0,0,0,20160813,20161231,0,1
qZG7jQGBcYbwvIBWR3DD9Sf7HFij3I43BoU0h3mSweo=,15,23,female,9,20090902,20171027,20160816,0,0,0,1,0,1,225.019,39,30,149,149,1,20161231,20170224,0,1
NKBWidmxrpWI0EIXMSa62Lmq8tBorqr1BQvFylonyYI=,4,25,female,9,20120511,20170912,20150215,3,1,2,0,121,116,30534.703,25,30,150,150,0,20150306,20150412,0,0
gGNwGI06Ium98NnRJAdmAEweJu3Q6JLV/IemFz/nL6Q=,22,29,male,9,20060429,20171023,20170115,1,0,0,0,10,11,2343.078,39,30,149,149,1,20150731,20150923,0,0
Rtqcr20QSMDfoBPqZ8S/puQq3yVm5fO+RV+9ZJzy+pQ=,15,22,male,9,20131023,20170714,20151213,0,0,0,0,7,6,1902.237,38,30,149,149,0,20150420,20150525,0,1
Nlzl7QpjzvM/ZF4bgXmyCF84eb7plRVuUG5y+QUx1nQ=,4,27,female,7,20110222,20161215,20160426,1,0,0,0,6,7,1481.897,41,30,149,149,1,20150721,20160529,0,1
64ZkP2NX31+j46ehJJ9vrQ++VgVY4LYJFodcO5zx7Z4=,13,47,male,9,20100831,20170917,20160301,0,0,0,1,6,7,1678.637,40,30,149,149,1,20150818,20150917,0,0
45UpnCjLzdXmZx6QtGiiylUb6bdaBzwg2UXwukwotrw=,13,25,female,9,20140712,20180311,20150315,113,10,4,5,125,226,35656.25,38,30,126,127,0,20151209,20160719,0,1
Ko0ImcpyFxgPtjLawpHS1AZg9Q6IgiimTQ6MhVwMPwk=,15,31,male,7,20130222,20161212,20161125,1,0,1,1,5,8,1624.512,41,30,149,149,1,20161130,20161231,0,1
JAtdZ1Mdbqy1VPy7mBRBUCUj6poz66LOLGPf1ejVc+Y=,5,30,female,7,20110605,20170218,20160810,2,1,2,2,43,48,12084.164,41,30,129,129,1,20160104,20160205,0,1
8XhlVq4roiB+au0og4z7wXkMbTPHuNdQzKic67zI3k8=,7,25,male,9,20080215,20170916,20160925,4,0,0,0,14,18,3830.844,40,30,149,149,1,20151101,20151204,0,1
sRypGVOTI2tYbpLM0T8emuqQBaIEFYSYh6xlDKjFYMk=,22,20,male,7,20130712,20170924,20160618,1,0,0,0,3,4,840.317,41,30,129,129,1,20160630,20160731,0,0
3AVtDONHGA7ZexCjUwPYkSf5dgQWcCqo/STGR3ImD2U=,22,35,female,7,20130519,20170710,20160831,1,1,0,0,75,77,18785.029,41,30,149,149,1,20160103,20160103,1,1
JbV71w2JqxYIYB1vo6Nrmae1KMujP+3vMloDmmOu9wE=,22,21,male,9,20110316,20170915,20150913,1,1,1,0,40,41,9915.87,38,30,149,149,0,20150227,20150402,0,1
bXtVxvubdiikfRRMi4CgV6UvGmMIQF4CCgmtieTBHaI=,4,21,female,3,20140911,20170319,20160619,2,0,0,1,0,2,241.842,38,30,149,149,0,20151207,20160109,0,1
GQE2vnw6LoUaNfVkK5npyo08mVsaHtxH9Y6WRUf5mXk=,9,20,female,7,20130813,20170930,20151008,0,0,1,0,93,93,22070.413,41,30,149,149,1,20150812,20150912,0,0
5s1yoofeoV6WWPFBctammlFAfvqFhN6Hr6L6rqCtJ30=,22,30,male,9,20060606,20170930,20150513,0,0,0,1,101,20,29822.786,34,30,149,149,1,20160930,20161031,0,0
AeqsuZIEGoUmNGGHhy857JMNplUQPpzqD68rsAlhIGY=,17,26,female,3,20121119,20170809,20150116,3,1,1,1,95,99,25131.917,39,30,149,149,1,20151102,20151214,0,1
orJmiaKQB73ST9Q7T283bd962PmD6nPv4NWe9wSWRhI=,5,42,female,7,20100615,20180206,20160907,11,0,0,0,7,12,1284.919,41,30,149,149,1,20160331,20160703,0,1
y+pYkK2aXtRXYj4lOdP3gtp6Zv6LuD9aAS/Lq5fNv1Y=,4,32,female,9,20060403,20171006,20151127,0,0,0,0,5,5,1201.398,40,30,149,149,1,20160201,20160229,0,0
KR9B7tHB5igXdTwQEb9CSRfAtXp7h2gEPIZ5Tur8/E8=,15,18,male,4,20160101,20170911,20160512,99,11,2,4,137,210,35951.985,38,30,149,149,0,20160109,20160208,0,1
rrXPGvzB5baUt0yBvOrqeRGVN2tcS48t7OXJzW+3F7A=,22,26,male,9,20060324,20171006,20160524,0,0,0,0,45,44,10887.068,40,30,149,149,1,20161201,20170106,0,0
FNK396POKXK8j4joDjLZw0UDw1hvnmcjPVRqn61N+fQ=,5,21,female,9,20120708,20170917,20160319,5,0,1,2,4,11,1827.389,30,30,129,129,1,20161116,20161215,0,0
hBcN4SPn8t3iq70s82LS0D6vkhW22g8J6UCD4IB9p8A=,13,23,male,7,20140215,20170912,20170102,0,2,1,2,4,6,1826.072,41,30,149,149,1,20160214,20160314,0,0
vY36k0cMVKkteEzBDJd23bqe3tTsSBXoa91o7z4HKyc=,9,30,male,9,20150424,20170225,20161217,1,2,0,0,1,4,334.103,40,30,149,149,1,20161125,20161225,0,1
mZX93RyaQTRdD16nCL8Pi9bV9EM4nz2aLwjeh+I+Vp8=,14,28,male,9,20040821,20171009,20160403,0,0,0,0,8,5,2225.083,40,30,149,149,1,20150606,20150705,0,0
cHNo+642ZEV7OI0SvATK70yGn0XfD3w1z2Q7UtC5hWU=,5,35,female,9,20100305,20171003,20150317,1,0,0,0,24,25,5968.586,40,30,149,149,1,20151115,20151217,0,0
U/UMqXNTxB2vPC8hYijHjKxH4s35hCS95Ir/CGsI/NY=,4,28,female,9,20081206,20170909,20160708,1,0,1,0,12,12,3097.094,40,30,149,149,1,20160505,20160606,0,0
JXj7eaQ9+xF3qWCP2kDKFsirhVYxtkagtZXnL5EvoH0=,13,25,male,9,20080223,20170915,20160816,19,7,5,2,19,43,7193.094,40,30,149,149,1,20160216,20160315,0,0
6CcaBPB97Qu5+NGX8Ve8fWLMmyi/r5UIAMmT9eQpY7w=,13,37,male,4,20161002,20171004,20170216,1,0,0,0,9,9,2479.605,40,30,149,149,1,20170203,20170304,0,0
XQK/FNkb+s+gbSWqjHUb8dFf0f/42U3qEEL4wJx0uTE=,12,20,male,9,20131214,20170215,20150703,1,0,0,0,10,11,2565.662,38,30,149,149,0,20151205,20160104,0,1
FKTRbOTlRr3EOlbeUMRWStT4xkCHRyh97lfNiw0OINA=,9,28,male,3,20120722,20170215,20161115,5,0,1,1,5,10,1686.367,39,30,149,149,1,20160131,20160315,0,1
9EPWuzlmProds86t1XGrv5VSzHofAJXMAWLMm7EJV24=,4,22,female,9,20140729,20170718,20150116,4,0,0,0,6,7,1537.467,38,30,149,149,0,20161013,20161112,0,1
1G70occfKWtZgOeY4UhzESH50bDwAR+lWJDDAYYVOjE=,14,29,male,9,20040711,20170930,20150727,6,0,0,2,7,12,2402.559,34,0,0,149,1,20150630,20150731,0,0
slXsHOiSISFTnExq2j9gI6GmGz+f385OsCMXohp0Ruw=,13,31,female,4,20151026,20180203,20170209,6,2,1,2,76,82,20735.235,38,30,149,149,0,20151124,20151224,0,0
pd0NTmx76QUkt0Qg6sUl1Rp9L67lGvtcUPry325Y1fs=,13,25,male,7,20120613,20170910,20150815,13,4,5,4,9,31,4087.51,41,30,149,149,1,20160412,20160513,0,0
bQuhU6D7+9bEI2QM1D3K7GkclQ2cm+8Tzg/Vt54bnw8=,6,44,female,9,20130830,20180318,20160917,18,4,9,8,24,37,8848.584,38,195,894,894,0,20151227,20160808,0,1
6S3WPAaW2jvq2wIyxKufORHMM2pTfxB+GzmT3muMOko=,22,27,female,7,20140423,20170913,20160316,2,0,0,0,48,50,12260.014,41,30,149,149,1,20160923,20161023,0,0
kyKD1vzSGq3XP1s38Gwh98pk1BDwXUCxWbp7bXs2NFE=,15,24,female,3,20150914,20170322,20160301,2,1,0,1,85,89,20499.785,39,30,149,149,1,20161231,20170222,0,1
MlitPx7Gq4mAvQNYx2kmQXaVwifVLzpvXftJV/Qr1r8=,4,26,male,3,20150505,20170916,20161225,8,4,0,1,129,116,33944.336,40,30,149,149,1,20160814,20160913,0,0
OKUJx+U4GV9/EMCQHqQFEbhNFS+W4FAkwZ4y7Mx+bQA=,22,24,male,3,20120416,20171007,20160808,0,0,1,0,16,1,4311.346,39,30,149,149,1,20161031,20161207,0,0
AwLz6+TdgvcGjA8leW9VKr2WgEr2mg6JivUlIorE9cc=,15,23,male,9,20150726,20170919,20160724,0,0,0,0,2,1,277.524,38,30,149,149,0,20161210,20170109,0,1
LSiWtZGOIW1okOBgdcV2UxzCsmZk4xvGZIYsi6huDus=,13,37,female,9,20060323,20171024,20150314,2,0,0,0,20,20,5113.272,39,30,149,149,1,20150531,20150724,0,0
4mQPg3nOqv9epqvB/N7F1BjFEFcB7d5WUDRzAIxtNN8=,14,34,female,7,20111231,20180205,20160424,7,0,0,1,63,60,15839.013,41,30,149,119,1,20150921,20160817,0,1
nASAvym+kKKfkZEyYSF/XlDSnCqEISMViiiPo642mXc=,13,27,female,9,20111030,20170905,20160610,0,1,1,3,63,68,14935.159,40,31,149,149,1,20150210,20150209,1,0
+xssAJJIts6hKwhALFnFqDFwdjUWAWKow1fXSUL3ozo=,11,24,male,3,20121209,20171022,20150112,1,0,0,2,21,19,5809.29,39,30,149,149,1,20151202,20160122,0,0
tZB38gKkgWagxjuClujTQ5oVkuA1aTJb4I0enxxIJ6s=,22,17,female,3,20120902,20170217,20150529,4,2,0,0,92,14,22804.61,40,30,149,149,1,20151218,20160117,0,1
INJ1J0Fso3oagvs3eXD3F0BnuFz2VKreotCBLnsyDVk=,13,23,female,9,20110110,20171020,20151022,33,5,3,4,81,99,21325.572,39,30,149,149,1,20150731,20150920,0,0
dKORwooVCS5t3Sk85l2J478h8/Nmlvvhpfan5K6gHdA=,22,18,male,3,20120221,20170814,20160817,8,13,0,0,0,21,1106.225,38,30,149,149,0,20160522,20160621,0,1
tEycRISfDc404FMewYszSIFPFIFf4KrkNBncO4EWFu8=,13,27,male,7,20131217,20170921,20161029,2,0,0,1,3,4,835.166,41,30,129,129,1,20150920,20151020,0,0
qbtsfHn4B+95RkaEWx3QMx/KRNHMYxSgdjEt6NcEFZk=,5,30,male,9,20060423,20171001,20160613,0,0,0,0,2,1,702.0,34,30,149,149,1,20151130,20160101,0,0
AbuUlOKWxV7kimAxVtp35Y2plh2NzpXezrpL6hFJuis=,5,47,female,7,20110418,20170930,20160108,1,0,0,0,16,17,5949.116,41,30,129,129,1,20160225,20160326,0,0
bJANYw/jIKVjF4zLSyd2+4Yz2ytRaQDSucT/czvuIKY=,15,28,male,9,20060704,20170930,20160111,4,0,0,1,16,14,4230.073,34,30,149,149,1,20160430,20160531,0,0
ySfP1YRDBMvhIu4W14i5TmQoDTW/3BeYDgSWW8CDabw=,4,17,female,3,20130310,20171013,20170122,0,0,0,0,1,1,235.415,38,30,149,149,0,20150226,20150328,0,0
bQ8doVai/JTWdnAyWGJJuJEExHU05YpB5KQQphlviHM=,5,16,female,9,20150125,20170925,20170214,2,0,0,0,1,3,223.027,40,30,149,149,1,20160325,20160425,0,0
3AVtDONHGA7ZexCjUwPYkSf5dgQWcCqo/STGR3ImD2U=,22,35,female,7,20130519,20170710,20160203,5,2,1,1,114,47,31585.202,41,30,129,129,1,20160802,20160902,0,1
sWowyFmOLq+TLpzsUjeixv4AT3epGW9UcavrBfaKgmo=,5,27,male,9,20050504,20171026,20160304,1,0,0,0,5,6,1273.078,40,30,149,149,1,20160906,20161006,0,1
zEexMLDqZnc8a3Zx7bgfWp/gVmxpWc/YXHjBa2/5b9g=,22,30,male,3,20150812,20171004,20160825,5,2,1,1,139,141,37439.038,39,30,149,149,1,20161130,20170104,0,0
UjKSVKJeuT8+MfCo3xqvB/Pp5LwRtRLhYdDiPO9aj1o=,13,27,male,9,20071123,20170930,20150218,0,0,0,0,3,1,772.041,34,0,0,149,1,20150630,20150731,0,0
ZIb9BUDDOUh+D45+pw+Z5ix93MNzRACo8441u20SaIM=,13,22,male,4,20151122,20170924,20161225,10,8,0,0,9,25,2859.267,27,30,149,149,1,20160524,20160624,0,0
KA1H2j6r+Cnlsn4o+B3m4ehmOf5KFtiv0o3azb2yx4M=,17,27,male,9,20131015,20170221,20160320,2,1,1,0,60,5,16325.312,12,410,1788,1788,0,20160105,20170221,0,1
92ZoCZlyttiMrlPWrnxXd7wzaMS8Tc9qEKPiPgd2op8=,5,21,female,3,20150420,20171010,20161225,1,0,0,1,20,22,5335.622,36,30,150,150,0,20160404,20160504,0,0
D/yZZc4c+XAPP04Y63R+UwreF5tnT7A30uPUG7r6BUU=,22,22,female,7,20160323,20170922,20160922,15,1,2,1,15,18,4598.258,41,30,99,99,1,20160522,20160622,0,1
ZD0rZlu4663qG57KFy/bYvkkm22WwFQaSvnDBgrZv/M=,5,26,female,3,20120826,20171004,20150414,1,0,0,1,10,12,2421.861,39,30,149,149,1,20161231,20170204,0,0
u46vjz7b2HTo2CgNzuIrEJY2JAWLWpyTxur4rggaDEk=,4,52,female,7,20130311,20170918,20170115,4,1,3,2,120,74,27503.755,41,30,99,99,1,20160118,20160218,0,0
AfiDS/9HzBR68roQYCDrgztMx6r4VKUW/vjovztap8k=,12,23,female,7,20131211,20170717,20160304,5,0,0,0,28,25,8205.862,41,30,149,149,1,20160610,20160710,0,0
haKet+EL3+6hrACtBuuRcgAYAZfWuaTr3d/rdSu9dN8=,5,30,female,9,20061027,20171009,20150828,6,2,2,1,31,30,7868.566,39,30,149,149,1,20161130,20170109,0,0
Pu+yDdqvJI92Yf+JUYektLxWhegUMV8fMxPlkZown/0=,6,22,male,3,20130517,20170926,20170115,10,1,2,2,23,35,6997.436,38,30,149,149,0,20150905,20151005,0,0
2Gy+bvlzLLmHCNTlJ41JtH55yU8/UsQFtoF8rfYKT/g=,5,28,female,7,20130111,20170908,20160918,0,1,0,0,6,7,1408.551,41,30,129,129,1,20150608,20150708,0,0
pohjBHQxtuzU9THUH2TPZshOThpxadvHDufkSTkFwak=,4,32,male,3,20140131,20170208,20150205,1,0,0,0,8,9,2165.361,30,30,149,149,1,20170208,20170208,1,1
h4778uRib5z2/OgxzqaXJJhZ8l+0nKEjoo5dBATd/+c=,22,32,female,3,20130902,20171003,20151102,0,0,0,0,10,10,2738.0,40,30,149,149,1,20161118,20170102,0,0
UWdQ8LvbK41rQiR4rTJFRqZKz6+yvpa6YyS6WUgboSA=,13,24,male,3,20121121,20170907,20160114,0,0,0,0,10,10,2569.0,40,30,149,149,1,20151008,20151107,0,0
L4HTPOYpDad4ZMuQwGr0+Ej93O4UcTG3PtZ88I/AJ0k=,8,29,male,9,20081219,20170917,20160605,10,2,1,2,11,12,3522.843,40,30,149,149,1,20160818,20160917,0,0
rjC8RyptXvAViT6uGANzb8PXAPpgxqugF2F9uFIydu0=,15,38,male,9,20091125,20170930,20150207,0,1,0,0,36,13,7793.138,33,30,149,149,1,20160531,20160630,0,0
GepK295Cer1btXC7gHouZAqLIEp6vJkBYcAFmCxauzA=,13,23,female,9,20150614,20170930,20161119,10,10,3,3,25,46,8174.856,33,0,0,149,1,20150731,20150831,0,0
31PGb1NY4g/x6kHPYyVxM6pcTqF4XEL1u+ucwLqUHoY=,13,20,female,9,20141112,20170808,20160915,6,3,4,0,24,30,7218.297,38,30,149,149,0,20160331,20160430,0,1
3l58ncCDL8TYcfaa/1rB4jGlcN46cTKf+v4+Gmjz6Gc=,5,23,male,9,20100905,20170910,20161213,2,1,1,1,5,9,1736.284,40,30,149,149,1,20161001,20161105,0,1
alKprK8ZC+FFSiobQ3Tx/5IFp4wf8oeec9+ugeSRAd4=,12,49,female,9,20070508,20170923,20150616,1,0,0,0,3,4,705.75,40,31,149,149,1,20150123,20150223,0,0
KF2Cbxd1f9MVx67AvX0og65W+aMXRRKOjSW+eZ4FhhU=,5,43,female,9,20051011,20170916,20151028,0,1,0,0,1,2,341.38,40,30,149,149,1,20160817,20160916,0,0
5Ts3f2vWiBvMFebTIQPCRdfu+huMObbaPJvUNc7fWFc=,12,24,male,9,20101003,20170830,20160706,0,0,0,0,4,1,1130.16,28,30,150,150,0,20160107,20160206,0,1
tZB38gKkgWagxjuClujTQ5oVkuA1aTJb4I0enxxIJ6s=,22,17,female,3,20120902,20170217,20151216,3,0,1,0,5,4,1859.966,40,30,149,149,1,20160518,20160617,0,1
bkChhGcMFqKqwr9aMyLgbp0jFH78U66rjqI3Ik8/RM4=,12,36,female,9,20151111,20171004,20161205,17,4,5,1,89,94,23694.784,38,30,149,149,0,20160321,20160420,0,1
AtCG0PX5TbGia5Yteq2JDcGGt8sV6KUu3T1jrd9iv7A=,4,25,female,9,20121215,20170923,20160427,0,0,0,0,109,101,27675.717,37,31,149,149,1,20150220,20150323,0,0
Wt6DQWgEXE5hyuF4SHtagU1+uHgQZKi53OVfkm3q7l4=,13,36,female,7,20110609,20170629,20160621,0,0,1,0,26,25,6939.457,33,0,0,149,1,20151031,20151130,0,0
gLXfgq9Eq+pM9CI+zo8wVSMSKRnSetwN5EtfpwGUHtQ=,13,35,female,3,20140814,20170223,20150808,1,0,0,0,87,57,24580.73,39,30,149,149,1,20150531,20150722,0,1
pgDrc+M6t1JRazNoa4KlasT+0neZGGvtcWVYtcZNNvo=,4,40,female,9,20070704,20170930,20170101,1,0,0,0,3,4,658.521,34,0,0,149,1,20150331,20150430,0,0
31PGb1NY4g/x6kHPYyVxM6pcTqF4XEL1u+ucwLqUHoY=,13,20,female,9,20141112,20170808,20160915,6,3,4,0,24,30,7218.297,40,30,149,149,1,20150910,20151009,0,1
w4dQJx9hdCVzGBra9HGd9YvSBYajdpNp+avXUs42mtA=,4,30,male,3,20130307,20170909,20160527,0,0,0,0,41,9,9072.707,40,30,149,149,1,20150810,20150909,0,0
BkD4DfWtJVEmFSdbETmC2WpWUSzeN9OBY8agab47wkw=,15,22,female,9,20110101,20171019,20150605,4,0,0,1,46,4,10288.374,39,30,149,149,1,20161130,20170119,0,0
lkMbnWAszGbATB0hDXrrHgJ7rl0niZ3HZ5wqdDW2NlY=,11,26,female,3,20130327,20171102,20150511,0,1,0,0,192,61,40723.167,39,30,149,149,1,20161031,20170102,0,0
XywU7zZEPbXHnlwdd01uKmaQphLKmIaRo9b7qJlMlkM=,13,23,male,3,20120910,20170103,20150422,6,1,4,0,13,18,4173.07,33,30,149,149,1,20160531,20160702,0,1
x8h079wFrQLXGjMwLmPUonXrYlcPaOwqNGc9Ee7Glwc=,5,30,female,9,20071117,20170930,20151004,0,0,0,0,8,3,1557.835,33,30,149,149,1,20170228,20170331,0,0
Ln/w0ccecmikVrmiPfnwtnBZRodTtnOjLopE9x907jo=,13,19,female,9,20090519,20170914,20160114,2,0,0,2,35,18,9784.162,38,30,149,149,0,20160421,20160521,0,1
cnUrXKp6kL3HC6b3J/+gLuBFlLYCtonCmD8ZPqJAJms=,15,27,male,7,20110528,20170927,20160524,19,5,1,2,22,48,6630.78,41,30,129,129,1,20151217,20160121,0,0
3AVtDONHGA7ZexCjUwPYkSf5dgQWcCqo/STGR3ImD2U=,22,35,female,7,20130519,20170710,20161028,6,3,0,0,65,68,17574.843,41,30,149,149,1,20160103,20160103,1,1
DTatDWf9XS9Q075Tsfwxqex6/38Rg37eibbUjDzL6kw=,9,30,female,3,20130930,20170919,20160523,5,2,1,1,21,22,5708.009,40,30,149,149,1,20161215,20170117,0,0
ZOY4FKKKh2yQ5UEsI56kof17/y3z93cQpH9p2J14NFU=,21,24,male,3,20120827,20170914,20160903,18,3,8,5,171,171,42889.773,17,120,0,0,0,20170213,20170216,0,1
+GUztCUXSx6ZVE6tT3umzl7oSZ70RWOQvw1RoNh6Dtg=,14,24,female,3,20130702,20170809,20161028,2,1,1,2,36,30,9698.246,39,30,149,149,1,20150731,20150926,0,1
82OllFTXPo2AHIbR3rctOScnt2S62zcNSL4YB4mW1Q8=,13,32,female,9,20111109,20170210,20151127,7,0,0,2,36,23,10253.178,39,30,149,149,1,20160731,20160910,0,1
Qq83q8X6rsoZTcRVyW3NkCLVsUZaKEV2hpxsJDPRqx0=,22,24,male,9,20150127,20171006,20170221,9,2,0,0,94,64,23249.643,40,30,149,149,1,20161107,20161206,0,0
YYj1dPqWgM0adKsDbIDBajk4Kj5xotYEDKgwn2EAUag=,5,27,female,9,20110611,20171001,20150602,2,0,0,0,14,16,3523.406,39,30,149,149,1,20160131,20160322,0,0
rOU2VbdHKPJFtrVhbPfufz12OBYnfaPZvWjgdBrta3c=,6,35,female,9,20070723,20170314,20160803,3,0,1,0,53,50,13609.165,40,30,149,149,1,20150807,20150914,0,1
E8ztxNvS3Sa5V8jyO1HeRcwQMP8S26PP6BVy7spllw4=,1,19,male,3,20140907,20170326,20150428,7,0,1,0,22,22,5118.224,38,30,149,149,0,20150605,20150705,0,0
8NZfVkXeRQyq6xmvU6rboIhdcZ7boepymsocTILqrmQ=,5,23,female,9,20130121,20170923,20161114,22,4,2,5,30,56,9487.735,39,30,149,149,1,20161031,20161221,0,1
00G8eO5jWn2qWkzz7y1nqUppQrh8W7k0ZqLqc+wvtHo=,22,21,male,3,20160211,20170927,20160618,7,2,2,2,89,75,22871.301,38,30,149,149,0,20161010,20161109,0,0
UBz7AmXcqIYnCfodsAh29frR5Iuy27hJxQ1hUjhgjrg=,15,27,female,9,20050203,20171024,20150826,5,1,2,1,75,29,20336.006,39,30,149,149,1,20160131,20160324,0,0
p4LIEkaQeWZVKoMl5o07NPtXzUANp0kWtwx7haSlOsY=,15,25,male,9,20070616,20170910,20151201,1,0,1,0,1,3,565.359,39,31,149,149,1,20150228,20150405,0,0
Nlzl7QpjzvM/ZF4bgXmyCF84eb7plRVuUG5y+QUx1nQ=,4,27,female,7,20110222,20161215,20150702,2,1,1,0,43,46,10844.424,41,30,149,119,1,20150118,20150502,0,1
XywU7zZEPbXHnlwdd01uKmaQphLKmIaRo9b7qJlMlkM=,13,23,male,3,20120910,20170103,20160514,4,0,1,0,9,13,2210.454,33,0,0,149,1,20151031,20151130,0,1
sNaCQI6+iBuKKHelTNCwWNrLzRXfvuFFSHwxrNZJqf0=,13,25,male,9,20060622,20170930,20150930,6,2,5,1,65,72,15911.051,34,30,149,149,1,20151130,20151231,0,0
kVdprjLHzUdNhOexSqU+xmwfId3UPAvNFwmkDE1Hf7U=,12,25,male,7,20140206,20171006,20160207,4,2,2,0,13,17,3618.807,41,30,149,149,1,20150405,20150506,0,0
6OY2mlIInlHU/SOWeR84vE6HtsCXgbE+gT890a0hRvM=,5,18,male,9,20150131,20171128,20151215,0,0,0,0,1,1,152.253,38,30,149,149,0,20151030,20151130,0,1
hNOF4k8ukltmTQaf7r+Omz88a/Qbo7EeEgPD1RwqqJg=,15,21,male,9,20111105,20170221,20151130,0,1,0,0,126,122,28283.18,40,30,149,149,1,20150618,20150717,1,1
DmFQ0FluhYeYnLAFIst/ROkl0N9EEwh02Zl7FS5zmcg=,8,28,female,9,20050715,20170215,20150901,0,0,0,0,16,16,4126.668,39,30,149,149,1,20160831,20161015,0,1
gPttlm1EgPH1OqiOn+nFTnCbOK5vI7L/TwXTAWiN1tc=,22,27,male,9,20060424,20170521,20160726,50,3,2,1,22,59,6430.421,36,30,150,150,0,20151021,20151120,0,0
mlP8WQMKwLS9P34FxNyffZ91gd4Oncykc24+DUJyc4o=,15,33,male,9,20110204,20170908,20160420,3,1,0,0,10,7,2498.941,40,30,149,149,1,20150718,20150822,0,0
YvOoZLHAoWml7BfSrlKXN2Xbret5FT55GTk7JZ/9ElQ=,13,21,male,9,20090504,20170908,20150419,6,0,2,5,22,21,7254.385,37,30,149,149,1,20150709,20150808,0,0
jPeNgBnSObtBj1i9T4ADrhwR1+YJtoBSziEi9oFd8/k=,11,51,male,9,20100109,20170613,20161215,5,3,0,0,6,12,1531.687,40,30,149,149,1,20160628,20160801,0,1
45UpnCjLzdXmZx6QtGiiylUb6bdaBzwg2UXwukwotrw=,13,25,female,9,20140712,20180311,20170115,4,1,0,0,8,13,2223.531,38,30,126,127,0,20151209,20170214,0,1
