msno,is_churn
gq+5y5SZ7ksGlPSX1I/lFrT/DVaqJxT2mBuwFU/4Ghg=,0
FLMUAuILG16xztr4bxU3by48oLsB0xlixFHk3zbo17k=,0
WHEh7lwoWEXWbtXXqiV3DP4reGbtmAWK/TYPmqu+6Y8=,0
uB9R/ZCoY5pBmIaSn9znlApjQJc1So5IzHzgjvJXLGA=,0
jnVLIrs/MS2mHv9KkNfFUUTPokkUV9IR74q8xw4TAjY=,0
BmDTya3gjxR1m7ILWgIb6gajgeYff3E9jwd6zmjCUrw=,0
Qxz2leqUawO+lPSVYJ5p2d4KYkvbsZD56NicpK2dZng=,0
vOVEmuk9G9mY82CmX3EFKI+C009zPZglWBoJNlbiR34=,0
gXdMWngaV19y8Q58XauCO7K9eImYEuAj1omfKWo16j0=,0
9xbBiLUqUp5O6f265+QFjJC5KsQgEp2fGFpMml5I/AU=,0
sXbfVugVWKHx9SoVtmCQMKtl1tjxHVhBy7Jcbxio2ls=,0
MkdNO5UCYHYRv8SlzAWE/dyKV9ouNWfbL1bkMyt+oMM=,0
D8T7bZsyz/XteSEGCTEv7ZWu+60fFygs0u03W4l6esk=,0
U1bxSuqcrxmzHKi8E4Iu/O/Z0Ma6sIGPq1K9SX+gbb0=,0
k88DyKPycEAAiJXH96cRQ1k3k9C7hcKskTM7ohmqNwA=,0
oglzEbMcDdsENmQJKzWqFyoCnBb4eCELeIQvVhB2iV0=,0
bNuuqiD8YgWot21dkkoQvBk7GzF+HMcMZbXpc+Wnf50=,0
Wsf4amhWNAegNZr84HK8eeiqE43HKfIxSZFBUxnNdnw=,0
AMl/CwJ73rpwq1kDIiCk4qAZn8TSSDECX9PWQkNxEhs=,0
PYB7GTQW3EZ05QHsjzOOovQsg9Mj+2NaDS4A1tWj4JE=,0
VU807a/j/hElfbwZ0LDN44jnKoCrSsURQNlfqUzucSU=,0
8acG8vXOOEy5ga53aBMqJYhozi+uRiQNeq4eMumxh4g=,0
4Im62h13W3K/LMO9ebJoiW/gWMsI00HErs0vT8c7CN8=,0
Bd3swQrXCnhBVTRmyxXeOX4gvc/mey8wPuDaLVJ7QLo=,0
alsiEWkbMeUvh8VasGlwRAgLZwsBQoYIiyNuSCBcRAo=,0
YeWUZ0+vbcm27AwVDi4K1x3sqGtcgBTFlVvhoCJ94BY=,0
A10AiE5ER5k9Mq+5awb3IPH9mcyc06FhcBpaCB+Qc/k=,0
Da9MGd55kouf9y7nfB2CwA8FI6wIXQZYkleGJDt32y8=,0
QGaFIiqfUJMwLX81Tux1ea1uibNBB+HTiUCVOCnGmkQ=,0
YgFL0zHmEh26mvNG9A5crHNhnizWBBKqhbxzga0KIY8=,0
z1qJc7cDBRj/cTZejrlvCTTAnWrvhCVE4/SzPazgfqw=,0
5PcV5FZHnmEryDAQJYtgqys6q1BYwiUt5CX23Slhbe4=,0
cRBvAQX+XTWPmUHlbbs2ZJ7l28EWvPB9XpCHBPMYpPk=,0
vTQ7tET7K2935a4VbnlxQSLsKP/6CnCtn4a+gAqTuQw=,0
6lmXe4jv8pMmcf9KXE1fXMUJbZmS6seEs9PaPIeMQ/8=,0
2mJulZlK256sMBg0Jw6z+Zq21s1OO2gKBn6Yx/a5C6M=,0
mSlyXRM82g/rdkcyDXweeCJ5rQGVdCmliiDG8ut8XHw=,0
cR0ZcfmEAT3XPYgDoGj8A7qzha5QhIQx4JR4yLz8ZaY=,0
qZJVaroahNW28O76k3gPNXqYkqcVqZigxX8Wd/7+wtQ=,0
n2XrSYxntcvxHok5qHDHzCP6wSerVATnfVDJjSiFps0=,0
im8mSJKwA0SRQd/l2DZCS+4YsXEtJcmvv2wofm837I4=,0
T8F+NK99KoDuMGtOY6ErqUJXdOfIs50Mndg9G13yXkI=,0
bI2WGfAJ4+Utn9tCCzCi5WOd5pVoSKiHNTUyhKGwTkI=,0
Af19Pka/3EmMK2vdn+XJd5Crp4KmIRZdGo0vS0QQFos=,0
8xrQopI9KRxW2b4FuL1S0gcs6/ru1nJohHCCqtChW+4=,0
1VsxtOXV6ERk99GxE2g058/uiY8dnBpycs8YyvI+z4k=,0
T4O/Yssyl2bTcWKPG3BBGxjAYWeOF63jF90O2AAVgOI=,0
Q5uHNWNFYluP1yn+PJe/Nm3cPB3PDUIsX99/rENORGU=,0
ntueatCenqDiY9I1eFcJekcuAoDlOjKsdlSKsiSEakI=,0
ganh8BoKuQcxqZ35AjtLwYRv9ILG2DVzezvqh9t8ECg=,0
dEeUczMlEM42RArCO6lyAis2IPsaIMnnsdraaXH4NEM=,0
eK1MQ7u7wBBQACyJZnbDYWOxR5+JNkXERG8JHqcTY5E=,0
n4BSsifh1+qpdx9xIqlQkvWOXus3Be8xYYyX6dwciiA=,0
EPEIAAvw2K2XE9II+4SoeGL+ORetw2Nw8WQnxc6gktI=,0
DhktuQnL68kCIbkffBe+VWWqt8soPIdfIkSzE3n/INk=,0
lX/sLGuuHv96nCMyO1K7Pu3Z7GdxlpFIvKWHUQ8kyyQ=,0
LfyjNVinohHCVIk4o3GbR/dm7WhdRiQ6BOhK3VqkEFI=,0
l1XZZYZQUQXMqqDCk3KbJYWW8+D0cDdtLRDCKPExgAk=,0
Sdq7ThaPVdyZdS5DqOppATnb9XcFfuGdGV1uqTiCOAg=,0
f3zD0TXrI7UwKJzRL3+4OaKGgTOlMTzp3CQv08zUwT0=,0
F19/jwv+baQmmuAYGm6RbwCziiJo2tpZGAgLgxlgsOo=,0
tJpsuuUTtMXvrymTBfaAuUkGPCQs7l0k1+Q/NM8GZeY=,0
ra+WIoMHji78p5+/8xoD/CBATGvEA8p/GXLfCSyHqAo=,0
xNJeBV27udX70aYhlUW1Q0oxEFPkvJo7LhrWtdqeY0E=,0
Q6+WbKPXg/gtTA/OsJ5dpkvURzqGmEQYzMYYAYDqbWg=,0
2b8qeduZpIvRivUDtnGAZc/FS4za3Wcn4CmTo72U6NI=,0
tXpxF+HaE7a6luXz6K7pdGh1IbtIPC3gtSyKQLFQxvs=,0
iVdspeaJXGEg92ylPoy+WfxkqzwPdsKqX/EyH/zYjwM=,0
kWVJ+abd4VwE7YOqrnGhSjbHyg82e2ZCbAeLZI7IznY=,0
EbI0sgMxWOfGLpofiqRabBJUK9D3IMfOGadZAyHE5mE=,0
8pi8PCSXm1ReMfw5ciC9NfX9ZZNfdqL3xigxPwNnLuE=,0
+xATG2tYcfYWiHy2HINRxkmUB4h2MdhEJp0RZS1L1/Y=,0
DM/vco3GZ6PXf/9GgCv8OetWszsR2hpedbLShOHcSeA=,0
07LTD058RN6VZPVFP7f/efJ3iyP3GbHTSY5kYahQKC0=,0
qkYZlrkLIcTlKk4JoxoJgNJTIQM+8+R7AFuqzwR+ZfY=,0
nE0AOrgFOE+7lXLYYU3CXuu2eGkbVrF/HI3Ze85yBg4=,0
DyQHlu7/iaWDF1t98pX2Ea/Kb1WNMsx928DpoT4AWh4=,0
epWKe8ZzH2ezHmc28EX3PX+388wJfzGGBnjcAJlBHoM=,0
l01pmHEIlRUpMSsOGsUnKLLeqOpzOal+Fbf7NfWLno8=,0
gDqa1xdfQeRDgyxH7B8SulMUHRyZq6caQurXxRJZNyA=,0
VFY7LE6N6vehmCj9pqI7p8xMkSyZYcxdGU4ToE5LD5c=,0
mlZQln4T9QP53BjfqSVSQYj32mQ7OJFIFBcT6ZfITi8=,0
DlgQ9d9lW84XWhbjhEPKv1DFOZiFMGD2YcwfXzDD6co=,0
1ogDTr42opMBJRyLZpubNfVtwWY7MZS9NaYd2UaA34Q=,0
SuwYT6Ow11nMJYqE2wIKlmz27nfaqQoqbExVjRzaFtc=,0
yoOSLFAI+Z941erfm75+T5SMHKxZXeMQ1ykdZTh3TQw=,0
QrXjidf3LRDha4LX5dKcET3oJxK71EQ+fOVtPihGivQ=,0
TE5hKet5/kD1aAH5a7uV1W4hdtLPdOZqjepQf/Mj+BU=,0
0kdDuGScQA/iidUGQtFzV3YwaLM3tM6fODe6pi5Om0E=,0
NOAjQW/+SlN0d+rfFD4pQfU7BdX3UyCuNj0UPjE8tGw=,0
hRCWwPS5kIV2P8bvO7aWfOD2RrgX9a6oNCMOBeKMDHs=,0
Ds+nHdV2wuM0FRKYSHEQzqmD7aAeS2pqbNpzmmdeOxY=,0
cXXTNvZaPOkdLxrepOGnH4BCU/IjVcABGo5kPp8Js6c=,0
iYJQoHPb/svnLqGGIH9+IZFbchFrSe0q1DcKuJeYWuU=,0
EXR88PQNj7iuH2Fv87imMtnHoN3TTJVv4aB6sbhwxCY=,0
2ltSDoeZ9GZNlkPzNVLxYfFPFU3I7gnU1dQ7uo65lPw=,0
wwSqczLwbjxo1NDQNA7XhZOowMcadWXAKUp4LWWx1Qk=,0
3aALxXkCAL0Ogd4Cgrm9Z77LMrraNJjsraZXMFPa++g=,0
1UIiN3KlDB3LWOsGc780UU8lrbZn2Rdpr2+xxIMXDgA=,0
sRvQRa7ZlgG97Qw8R9lDL55vBspUweBEwbTlujdUQng=,0
oeS4xCWBp/jTP9NQiY/O4Ly8hEKDLZKaxPEWnNFtwe8=,0
ju6xBvFc30xw4e2kR03COqxOL7P9YuHl2Cz2Nriw9iE=,0
Dr0fNeVW9zTTuHbP0COYjW/t9GesegFzfLLGY/c01lY=,0
iu9f+fE3vhPcTkUAxRBaIgDOPnBP/8rc2m+TFFr8BQw=,0
oIQWDhQkTYFgfWUblxDwUE0Epfj9sHngSLGuDc1SyV4=,0
OfYUTx4MPzU9GYTivIGRwoqi3nKKOTkEARL947Ww8dY=,0
5X4Ij1PZGaRUcYXcHSURNdVJPN53sKpV0U5rbb/rmQ4=,0
x/0FpvQL7baPVolDZZM8MgSKEY5ha1UHvGi35UwgTBc=,0
0rNvPMqhc0XX34Bj57LgUgOvwmAO3u+xcTYDImbF6EM=,0
E9x51AuZbuu2NUPCH4f2ID5qipDKmOY3sDK0DG4Njlw=,0
d0xz6cAVKNajo0Uh/I2SNru4c9juB+YSe0NSnnFCTw4=,0
MIA/NDAbQWLTel9W17qIty5zHQ2TLOHpbMDQrs2EW0s=,0
wUuEDInZNNibNwajln67kcFf3qikWGPVZ1Y9FMJmUn8=,0
TaBhzZLavT9PakfMoMs9QGUHbYlsaSiMzKIPmr8Ylkw=,0
Yel0Knj/qITNzJ3ZtK4/A+gTCh/umWfIFVN0NbAO+ys=,0
D7bxC/Pg+C4q77G9/N75fJtAF7x/W4jPCBS3IvVfW9I=,0
zNmaBNms5A2YvI1SFY0GgwN1OaFBc4QFc8NSWESxV/o=,0
2nEZ3a1VfQK1/WAOS6HSWN3vNb29Yl0xkRzWPT1gbWg=,0
0IRlCfB9r9Mb37k0X6fLvE73U7Udkm7UVNgRgzFsi0c=,0
3DkE8m6YDV4bchrzlJ2xNM3rRd17PJz+0L84VM75AJ0=,0
BtwNY97u7IbSzhMBWByqJHCqM5Hbwfg49VXowBFWFjg=,0
xV1TddfYdIU1f0MNR/mPS72ZJWT8XXd4G8JQyZrK8mo=,0
fgOwRKmeFR2aUltHAfvJegOmKigHBpQ2wWlf98h0wG4=,0
W3u0j9d07+/iUsWjZSeRYhCzHKoOJ/nebudSPjyK4fA=,0
85MCmReLKBdMZBdtseMZXHF3H7xDXNkAfdRxW+sLD8M=,0
u5BQhnIGNfoMz46YndZMDIeyTV8rWh69M/EcYjGcvTE=,0
AJj/nyxg0AqvCUT4kuF5aTP2ndDOHMBTvzvM0p77DXo=,0
6nHmfiUE+zH11SQlhJFd8OK2LCP8bbQtByMbraFhP94=,0
zKkVjXXdP19eDjXrFmLeSpyKke/hxMtDddTV85l43Mo=,0
8EwpClG0IAeIaGkc4TfBxUXsYoKHTuzJ+XudIBvtl+4=,0
KYNcZ8pYY5RQVnESRmE5tmXxj4DWqrm72QuFmPbE3Ds=,0
ZgokBJH7b2zgdBdD6xwtCDCmnpXPPW5YF6XXVscsdzM=,0
iMaEoWZEjScyBU5UlBwvcc+g3x/KnipbFxnn+21oUKo=,0
Ybji6u5Rz0Kcucp4TbcaWhVuc/njEI7B+jc6eb4qvFM=,0
4lldjJkq5vezXBsYsa62MqEaDoPHXwByqRMkpZ5mPME=,0
qKeZLRJq35+cOYmaRVyppay4E2DalHekyHCggemOd6w=,0
l7mOlXSqdH1MlNKyC9+C+moxkjZlCJVoHRcGtBwrbDk=,0
dzGqdQEgAe9ZJ+NU9BGrVgcFA/jsijTJ9vxeSgkLB7I=,0
haRPtJ57vDm3ssnk8EggeiFwn1zmyhwL2a1DBl1mhE0=,0
r0oGDXh7RQeCJATcKhIqsWg+zFilQRWF4xDpe/ApFtw=,0
nYZO5bY8K4R/WURgFbBLN30Om13jNZ2vzedmGiwSaF4=,0
nP3S2ldf1jshxHz6ZDkTu78wdPAScKt2ezuYfbDu5Bk=,0
8QOVA35QLBLQc9lFKo9zHXtDbgAuGN7ESdUqa45vOp8=,0
HsScvd5gv5sYOpVdtOjUkdoZyKuLFX1pmbEOlozH+eE=,0
vS2JKjeQuz2JywN7IqMFCPFoWiDHarPdY65VPtE1fKc=,0
VQNerlRtVjGHQQecT6QFOEAkjEmq6L70YNAUpYrKTy8=,0
hDzgVRGSre3q7p+cZfpjQt5BAtmCGtVwS6Fma/w2vp0=,0
IqzbpNlodyAdOMJVkrvl5umdRxrrjlw0TS/j8F075a0=,0
3Rn17vWOQFrHwaB7C+XwuD1m9rHJ3OSfd4zhuvS9+rM=,0
fkMPqiD2J91B0VcTRTbvLgWcJfEpi65sAI6BH0q84As=,0
L9cnRAUr+gr4/b5T0YaWiJk/gjMsKj+82CDvZk5vI/E=,0
0zNDJJRwroxHCI0Ab+h5jfFcp6NfIEDvWbqaoNPh1P0=,0
/F8U+o95CADlp7L/wXTXJ0wpSYKyyrMidRaVEjHMFkA=,0
n49mWVO5q5WZ1K1aRvVsH1IhEd0rfmlKTM/nTLW4h2A=,0
eLqGZdaxY60DGlk3Rp0HRTj7n/IKUXwJ4fZ2+Px6fnU=,0
vFqZ2KofrxMBdPASnQx1U4MxDErcJgEtHmHMGREYjcI=,0
rJWP7DkjU4sKBIqXYuXowKvnvxVrvicqbolxWhchQbg=,0
Gp9nAUBXMuS6f2sopju+cLQLc658XauquBGTcW4o0B0=,0
HLx3SCv256mVmw4sk1LkNfFQDe+nE1CJ5Gsd2rDg2A0=,0
Me1ACQu4fBr096ASlJm/n+jOhwjAK1tDfOTpixN4Pig=,0
Xl+mG2vLCvoU3F+bC/mKUZNV0pZtJra3zcXexR+0tic=,0
q2bajRJKtPRhBLNcVPgSbReWW8kdNM1Aj7GPOXdXPZk=,0
Q4MTma4Mr8lGCYlBWTojyds9NwSeAlnsm3swJbyqC38=,0
+23aywTiDp/fhYe/L2aAhI1TCrz/rNwclirVZ2rQ25s=,0
dInLB/CsKm8JgkuFnS36WL7JaEyKeiDpVOaGBIv0lt0=,0
JtIW2a//ZoMO3/2NYgfWBXlkq5mbSZGiVMVJKLywPsw=,0
SntMlftUm7BKuQkj60ZhBeMQ0CY9nz8MfEwofq5DduQ=,0
VX0GT96q5cXStPjBzs3w2FHljCusJFGHgOafZ/bcODU=,0
UdDyiXux1ZMMCfOSvUeLJxEXS17o4qRggmzQzBdsRT0=,0
VCQnOP7bxzGnWMYVZriXzpAkYpm2D7h90DBIxci2S8c=,0
70FWnuGFPqvFHMNNCUfWe1ujxBwGsoICPIhHU/zQitk=,0
AobW16if636nDmNHch5KsdhOE/CRsxy53gabHcQR6u8=,0
WgaX2j12FtjRQ33pLiFyw1Oq3v7numLILZUCi/AKgpQ=,0
0ZgpRDSVFz4v2I0YU0ijXxIthQ4dCZ4KBbmca74Tc60=,0
Ag2jtjIHlEfErHT4HcOjlIwRZt8iL6IV+ziuZ03Ys9I=,0
0unKAY9Q3f8EZJDH/h9+Svu94HDuzkhbQrbV9zrLD0M=,0
xqOUen7ZjPwi7GfH6r+Sq0gG3+FkJWA7SAzu9FPLETk=,0
i/hn5wimvR+6cr5qzebNH9c8hR+i3zmT33aD6vGlY44=,0
EdWc5uAvAqXKtkQMWhHa6BKwQI8jmNdfHdkPOoE4RwE=,0
m3XZkI2/oq957aBy7QHw6cdvymVqCfH7R9H1cI15uZ8=,0
er7GHIM1nSrDM9x1+8BGMVIOPAPvojk8GUx5CWK3vSQ=,0
iiMdxXb8KH/CJcvPy6IsZ6yFoeTMnnESdwEindhNMnQ=,0
P3fOAurzICc4GHi+0yymq8kunjLkncYyu5eiEffUXzU=,0
sSBHXKvux8GW1R6MjGNEnEwd0NDWJw7dGx80cf54uZM=,0
ZBPHEL+qBJdDg789EieqFjnVFTs0uiyRBDS3ahkA/Uo=,0
zyXw8ggmpQ5XAJmosAZd19WMkHHu52B6UqQITb33B/0=,0
OICKDakxNhMNORGorUyyzP+JmlgSOsvlD+odrA8n8rE=,0
use7QnVgUjq4hfj1aBXGd01tGPkCttNFcc9m5Jl84tc=,0
NFuPpIYNd7KvnLNJdkTbVvnYt+eQKUaCYVniDyF2X5o=,0
yMZkDxlsQAe+WY6n2LV4mhlkM7DLsL9fTSHeQ7/XXG4=,0
Y+S+vltBIW3Ij2Jz7OqC4JVI+T9DNzOsT7n2lBOWE2U=,0
jaTbTsmV1P+UJKUHQBDYnKky9enCj7159XWsV+3xucU=,0
+mI4ASezD6OFZZV+S3NEdVgusJG5Ya6m3CBOqbb9zJ0=,0
9m0D2EU5tJwqiVbQXTVYIxJtR9GwKhUdOSNhbDQxTtY=,0
3JwrlK2bW98Tm9ivELlZwVoD7NEbU9DVfZhnZPfzl3M=,0
8BUdxpFmTos6QxwolRzRJFVOd8o8+X5QszNZk2RlVXY=,0
7fL3z+XhemitBF9CFy+NYX3CBFtzA/lJtbEZggYxKOc=,0
BEppq93rRcG95CHvLUW8XxZ19gh++illllU7v4qaVeY=,0
o27wQ65TV4ehfE011sybz99M/41ou8z/YA/P2oFWMQA=,0
uwzO5ENehZ86T+fkHiZCl+GXfCKoiVi28huM7/izNtA=,0
PZm/iQGfgrUfwtaB4KENhTfhnxyq4QlOODl5UXIEy3g=,0
Oi1Dq1PeCxt6S3+89Yi7K1B94Q2oKFelWsoE7jLzZCA=,0
5KZb9kACjXaojMe8CEc6rebBcmWH9X19REBYEnE6nRk=,0
j9MB+5TP5D6nxenm+Xd3/Bx45ppudj+LsEJOoUA/Gcw=,0
foZBKcSAyPtXdVzct04lV/eS/Q/AgdiOcEfFeTLCxSY=,0
ARF1X05HsKm5sVGs9ahXtQQJYc0+u/lwVjMqF2sCxss=,0
nUkKME0uPPGK55Rl9EH5lcsz+X/UwceOwJQSgkAMBPQ=,0
Axw8Gk5o/QRZjUjDPNkmkr/Uc8aiOGCPm560q0Zt6X4=,0
MCExphJyr6A3YUXNyPNAI6lh0rbxeDcnJBdP0h46Vtg=,0
DnP07iXabpN2R1CZ84USFlAN4GZt4sfOvNfXMvnLFTg=,0
l+UpIDV67gfJNwgEbzWozKefxGG0YZ8c70LBgZQ601w=,0
cxO0KNQodxSsRriOXg5obR1seuLJSKJVkSQkRSIqITM=,0
9qRpKZQPpWd/dOtjtCum78OyDfMKTFr75u23e93njbI=,0
zQ0yRs8ozaY+SyC/+31U25wAV0AJb+hO4JmR6w7H8w8=,0
A7sTBzhF2zaIelRCWavYdJ/+1+mE5NFULs1lLofli8g=,0
UBnBHBiJUEtrm8pxoiLoanDHtejs07PL2XOLz124kRc=,0
NuR++rN2jR1oZErp/Muffoe9sice7+7kOB+nU2aaoPI=,0
0E6DElnfXdc8W5oljUd254BjQ4Skw0/yKClay9XCbG4=,0
/IwOGp5O3O/0u3kg1e0DbLKZ3MLOAKOiPCbYLgXl2KU=,0
BiKfqh7rsKWU4/NHUbuARgfJ3oqN+QZob8pk4TAbeHA=,0
koYhGF/6ZtoIu59m0PfUw5UrvXwV5ilWP7JIL7+iPXM=,0
buNO7CI3ZLUPn0IaL5LyS8OgFHlI+r1c0tU0OHIeMvw=,0
kl3kPanlXxcCO+dg34ofVcvjimzov9u2BJYjdsxsUGA=,0
5cmrhkCq12AWpBB4DaitEkYCJCtJMkoD6laGQ5k3D8c=,0
cvlsb786T7Us9VJ73SwmPVyBmREiGNFK9X16cT5WNss=,0
KcVOuIFo4C11YpPpR6Q5FS7upgspckzZBe1cuZy4WjM=,0
aol/cKBuj34oT6W8dLyLgYKzWaj/m9Dk7IaUip6mVfI=,0
T4eUo4m85+wmUKuAsd6R1KJT4zeMf3cWAU6L1uhYkv4=,0
TorxxcTEj/CBgu/Z44FUKBv/GglML9mAceQI9dk8JLs=,0
l3/pCyfp7HTHuqOGhZxiO5k5UwqVgZcHcsVTVZ+XQTk=,0
gC2ErAoVW8unKdRppsW3qiwW9dydssxyZ7bfoOwSLFo=,0
U5t1Sjk+F/HkPoeOKIIaHJ3sFWczjx902pirNvJljX4=,0
UEU2ijhYUUCyEp28H4eqd5W8ES4QtwsKuv3AiP/ByVI=,0
gRAejBwf03Aehqt4EmTvCutkZYu+g0uBqFszu3lWcDU=,0
wdxA+o/vKMpZ1v35tiEwhFmQ8ZSk3xIQKziqgWiUUEQ=,0
MJcoD+dVAp2+ZZv3CLVL6VlI+5Ojd1Xw13RFkSP1wGQ=,0
wIbQFXbjCLchEiXh8k7rf/X92F5Cvfke4alOMvnXLdk=,0
ptxRpqP2bzeecsLU94NMbMUz0g5T20iAjJ5hwlk+3ik=,0
MJXTUsNqxedIM7YiYFCkoPOGf8LwE7p88s8qfMMgUiI=,0
oUIrPlAHE5Lv4WX/REx4NofOg9bJVDLlTrk0Bkz2a+4=,0
Eq6MpkkE28JzfeGJSQb/jGemkV+t8/nph5d4UWdMtgQ=,0
c2AShKVHKt3BowdP6GzxoOuSP99xVxwyNfYuekofxlE=,0
b7m9W6DeiYrNMKzBrAAliO6SOfdL29D9hzs7h1R2LU8=,0
f9BE8SIEZ2AjXP34AHvH+P/pm2L2fkDN1FCi15zJmJ4=,0
cz1rjdHUL7RsRk4lfaSzQj9GaSEzY2PD+JoaIXYKgCQ=,0
plPed6D0Dv6tMv2lotp/jeJ58iQysMb9WOJ4GnSwHi0=,0
C3N+7XsglSuUbZVuWlaATVjJ3PqstokmHspj9MKF4vc=,0
dp0ZvMgtkn4MyGbWGrI69gImHxvWZaYP5MsvTt3A2KQ=,0
6cTBOPwVAW3vmAjjUrDO+7uNfdWaCZJ1u07b6TFSX+4=,0
dkU2BmL7plpcBZqLYI9W9AzU/WEp9Zk70v/1WAgpofs=,0
pgHdcmEfFtwbKE0swBajSD4pr8M/5hGZk0vo5CdgQoE=,0
sCapIG+7rYtr5bL0133AtS/miclBbtWZ29BvP19OYt0=,0
sSgps+PLKmiKvzOcylFkvhMylmpzeSVbvXDKZs3XTVM=,0
4LgRp/UpNJmlaK+U2ENOfph+9vsaznZYR2hCM6gRJSg=,0
g8ApOHTsuhqjjt6mFjLJj4h6uJDXO3b8npufyFVckzk=,0
oERp77inNh9MBUJALzeymVK6Od4IZh7ou8a4fQVH6xE=,0
F3UwgUkc90GeWGpof3kVK7XVtGUPm7IngbYDoAgqikc=,0
NmNQcUW7l9q9JZH5u5aNNkHk2ZZtmwGIvrfcoGPwSS4=,0
5nT30XTYmStabScmeXqISNS32Oi41kJFvdsrkom02eo=,0
f/Two7laelwIWo566prI5M+RpieXVtxQqWVF8OSvJiw=,0
1/4Jw/J5YAtcdtK5rxVsjQVxLi0tWS+WJOSH2+P/d+k=,0
dN7xApkiUdTcAcyOrCRYfwGUN0pmH3Gdr2IErIE7oh8=,0
ezvVHdiCLhumhcE4e76bdLbh58aYAczHtz0pAWgSow8=,0
uzPSwfsndX8SIziGumsPJVv3EYLi5RWP222IH/TUQN4=,0
7c/5ettT/4uFqqaWnbSCqWJ7tORHNWXXIje6o13cxn4=,0
annbP/KpQtJ/r6/Qg3oKDvQDF6EWTfRvb9d+Mmo2Fgs=,0
cfto+C/yhzEwRcwUiD8f13XWR2Bhq9FlT9BggCIQkDU=,0
lshDzugfNx2h4vMEO3Xb75cj1AWH/bhYHed71A2Gs1c=,0
Mof8BgKw6h/hE7Hmnmlg14AOo9146E/2qJ/AEtVEwLg=,0
mSuOuztzaeMH7nIfRmiBu5Df3Ljt59CsvZ6RE+QPo8w=,0
IOfbe3PQV7BUZE7fCFl9cYw+fvKkeXzvmArYf9cARks=,0
dzz//38lLVwc22p1645G/xXEaFue6/RNslvClmZjTyg=,0
kp5n7h4TCwAxofmjMfGBgPdCihIqLyPnYx+gyecvwT8=,0
zvjgWS6M5HR1y8hbJujRUpkVchwMa8eFwbgNlMfNN90=,0
mT9uoC34zpoE88D5wOlC2Yw7gE2mgsWMmnszy3Y8Ge8=,0
o2zoSe3rafiaZhrwz5q2H/wUxxb2yPkCU50t07re12I=,0
5OaPlVH7VSFlnKcNHEhevfE4DGrvO3Tcq3Ys6x/zIO4=,0
iRkh+Qe6j0VGKbvLfFVD1zqmthYtEqry2XML+QVbzW0=,0
mfiTc8wg2Y7uMehl24nrdLINBsa0SDNCZQxpeJ5Fnmk=,0
RQPv1vpqIeFZOT7mOWjCwFUKnSyMH0HIiWCutSHytUg=,0
gq23sXzpjM5JLeHpQ8+8nBMbzCbpc+XdiBKJDoIOmNg=,0
nucZPnaK4YHZPuorUmZK+HGkM1fA4FuLI5uRd/5haxE=,0
kLp+GBS9/67h4JxVDHWQHEy4xTRTxAjj58uwlrV+4Zs=,0
nayC1R4hYLEmAGRT3JGh61lfJVqE9uGrutTe+WeNfkU=,0
8sdDly9hJ6kT52jpsdKAfbL47v0FvSpNc5nlTahVJuI=,0
5feKcfCo9koEIQ8tZWIBXHuOswEtix7Rt3KnPaq+dwc=,0
tCnY/W30dv/T5xdRfyp01VFG0pM+nntJD096wPesG3U=,0
iUG2KHMKOtkppuWFR6xAq6yps5zK4or7oxwqaTV9/Fs=,0
NObd7w6OtBXDm0jV1hqNACyATt7gBBChFtUrxD+Y1+0=,0
+GQy8+9RmxomisIRjApkcogsRxDtrPcLpeJelUPcSe8=,0
c7SBVrF68gVJO2Mn4fwjSwnzKZD21Sc8ZNZ8Z/1NNVQ=,0
asFF5qQ4hqX8Ns7izG6CIFMKg+21Of4pWgWfEKluwkY=,0
W8vRz4whNPDU2lIeI3jGJPAeq3wypwNO/t+aHjdbNWU=,0
dDvROkm0prWVGbpbzMZpdhsa80S+fQXmBr0yF3n9N1I=,0
RSBBkTDZOEMmXmQI6eloKoKH4dou+O9n68Qq0RO9bIQ=,0
2qkBHjvwIndXnV8lk4jwwaRh+edM6Y/yXT60vWDbDZU=,0
CgpMcNRrNkYw4tDF8SxZxX2A6Y86lfDdeuc6Rq+6Jtw=,0
sB1fh55VRC4ZxPrt3duMawewbcB/soWZmqtuJlcoo5w=,0
8LqJEuaPBV82ebJvzaQ25XEJmSQollExarupbMaGEzg=,0
RvYHJFRHQ7Vf/DGCcxG9qkEfJ9vByCkYPb88gtT8x00=,0
tIiAZTGyXYN5lWRmEni+SXgquFLg6f8gIE7Va/TDCeU=,0
OSdK40wGqxMqlpBUZ+/CF2yySaLQeMKHDYmq6SSuHFo=,0
haWVjhGeJ/i+k+z8O/siWTSLf+Vp926RzKbkfQgfbLQ=,0
a15vQslqXuEo5Dk7frwwJtG3wkE3tx8wpbKBBcjOVbM=,0
B/06lx4fLsAsAFOxrFP8+N9SxhLY3gUpB7sZUl1AHQk=,0
3ICfhBAzTOHbKy4+uXa94lT1Jk2Hn/AvIBKvykuUYZU=,0
9oQQfScbj5wNuIBSGuIpJu1R1EDsSSMQ3AxSCMRWoK4=,0
1Z7snVDpn6HyZarbxYI3SeDLjDcE/LV6s4DCxkCkqmw=,0
ldSGdGzjuhErKINwoXjxqO6VGLVn412ZR8FSMubr8WA=,0
ogIm1Uj051P9Q5UE0REm4m8Th/JSO3tDWvjiJGcznhk=,0
jZ3peVhLw5LEajGNzsVFxXg2i9vXdlfQ+2nmZRcz5OI=,0
