msno,bd,city_1,city_3,city_4,city_5,city_6,city_7,city_8,city_9,city_10,city_11,city_12,city_13,city_14,city_15,city_16,city_17,city_18,city_19,city_20,city_21,city_22,gender_female,gender_male,registered_via_3,registered_via_4,registered_via_7,registered_via_9,registered_via_13,season_1,season_2,season_3,season_4,days_1,days_2,days_3
K20/mkUMtnPkfBGTB1+VD38cyCRhqOxE12bVw/2qTek=,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
PY86IGhhNCuSe0ixvC6/MLP1stOwpRNIf8BwiynrLKc=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
Mt2ui+iWFI8/s1UQf5t4k5BCuIBmbL1scnTH6D/OxqY=,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
Th56BQlpF3aFODdInD8p6zbxCSf0LxHO6jA4CZsYE08=,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
LMCK1nJPZq/3IxE3Z5dMBycNMQWAaRA0+Y7tVz8ZPPk=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
KduGg26MfmfmFItLABdHBqOxL655h3TEw1YpfbinzLU=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
OCRUaUPOgtFxToG44+XIPiIDdf+fcgBIaxH463GtUss=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
MP4In6nrkbWIfC6QlX9TH+Uj6dnPrT0piXNhz95+eV8=,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
PcY2DvrXccHf1fq4K2YdvaRbQwaeEaWfVWhmwU28Evs=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
L57W6SRr8FvrXtrWvAJCrE+6wCLTBvn0lttEu7tpzxA=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
RdOYwKg1PCq+2tSqGk/imDT68jrxTQ4ABVmyqRLnuRw=,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
KXKNN+DQj9T6Si5Tlu7Ti6s/VhzEilZDqe4YLzSF8WE=,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
SlYMRhbgz4iwcO83fSZq6uuSQqu+zjMe+OFg4hCX+Ng=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
SwNBPkwm4UMAo2zDtS++9ybRJSQjf9XktM77MDGvZ54=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
RYcOJho9XSZKct/3JR0oozfMmVsQjyK1KBFqzm9QhIM=,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
Tx0Z/zr/lqpEFSTWsYBJ7QdTnQiYSHRj9DadsOfxqu4=,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
K2bjb9LTJWQbhg1ilUspCtF4VxDXvPDzJoeHvj8dNUo=,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
UGj1nnh9CFy3GIzB2AM6T87oH2+twLQcsR5jCA6SJFk=,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
QUwctPYWv8Oxy6wu2hAxr7P0koO0V0I9WD7I59S8wJ0=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Ug1lemlGD9a40eLE7/yQ+qoaGi9UEP8cZfv5qba/svg=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
KVwQaNClv7N2oLSsBOmIcPxIuVzRVxUdfneqaJM61Kg=,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
P2CN75pB7851bUgSWtj2a8HkExEEHnYh7k2jolj4D2c=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
KiZcemUaYJznCgw/izG2cYHBPSquj8q0ykg5sAGoHOQ=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
OxSx0SI3HNv2+FEmOYL9Nil4SoX22onFRmHfS25Eonw=,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
LhrJ5kIHSyxi3RrpsMpyL+L797V+ChpN0HsSagui7Sg=,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
K6VpcKtLqQXniyHtITtTb+bzt5EYZC0j+c7NeSh3jWY=,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
ORHFIKd93LFGRd9x6ZkMHZOEFcAVhG8I4R+xQxIqENs=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
KKKe0zyJidkl5Rp4S5fIgGwaV2t5PVWnEEkXodymy+k=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
LwBDmo373FATdB+ozOJQYQy6by7Fzl84z9qOat6Rb34=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
UOYInGmYpf0tge6gJGZIzdBQGvCBV2EYdFbkvPXmEIU=,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
MEWadXA3ZIYT9YOyo02U7xZdMhtPeBmzvaM59fDahys=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Me2VcV3ed5a1jotkEHS2ZE2NTUztHRS+nsBRYNyZY7U=,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
Lo3TjTU5UJu7JlapiMKeYHU85/HtSsZ7NdD4ZyOjpFA=,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
QHWdtsm4Rt4mIbdQZREklCzVrjfmR8XTzUtV0qe9n1Q=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
NenuoDe1rJb3exhS3pMFUwAh+d17+2X+Pu+2tnOJRCc=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
KRCRy1MVpL0c7/qPGY07zyAiYgUkKR3vNEuQRZ+7Epk=,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
Ln/zg8AvDRnPFajLfiSHhkPRtFJVeTKtZkd+7oSSFKY=,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
RMG2OQEB0WbawdJ4x5GbDpDIyYwPcgBE4q075CLZq1A=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
UvajEqMU95r+AZmr+BKBzKw7QkOu3txdjM0AJP4mg10=,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
KxDUKHWPHPb9A9AivZkbjyyDl/ps8/0kDfU50i1yH3k=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
OQO3oJiA/s3x6nsSb/oNFT7MBMgAMnY+R/dmd/eEE1w=,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
RXiroICcdU02niBCnP7S/IQ3FwXexWa0ymF+lTIlwfg=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
RmnJzheekLvEf4AdYu/g/TUrA2twrzxOUNZ0Q6p7Btw=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
U2f7O/nIPg3wzrXtllacrUqLf1QO3o71YUe4jzYWBcc=,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
SBzngZPvUa+xrOzrFckodi7M0XuvOj+4YoIouJz+K4M=,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
SVD/n6hXiStHNgKz0Qo3ocBuCqLhtglbZ5tUfA/29es=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
OqtHznp/mbJnH45XcCoa4A/AZZjkL/HS8pFI1UCtZSA=,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
LrLrrnkP5NXKkQMR+H7LBYuRVG3Yu6CzksIjfOPESdI=,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
LE+oImqCOP+2WrlVGO1VYzePW6fjM29n9QstZhwUrek=,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
NnpEIDneQsbuvS8+JT6EPNyhgZl0xD4pqwYS15v5Zu4=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Jqmy7wqnfWw3J98HXtBP0KyDqZQ2sLrQMmSEKGNLW14=,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
Qmj5eo/s95NCVxrI+MZrN8UrfdIzydlz3VNj2YL8NNc=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
OsC4hG4UeuInmWQW8lfY5dvGI5NLCnXYt7xQATOdDBs=,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
P808D5jl/VuEDQPSDMQsOPDcR02VqXHuodxh6SuPBsA=,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
QCxwe9Iw0Af4NTYFfPISlzsmsuiYibQ/+L0Ti47Om2w=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
K7tGn9oqqHRiuHbFpB+1+MX+US+dw+zF9iH4eZtsOKE=,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
V64SalXUzMW5rvaTVehp1n9hQLFqMVU0qE4dyXlRNr4=,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
PXLXT8LIWyaN7wTx0QQuftRCwdnSHo/Od5MLldTVZ0U=,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
SpBayEiojvBH3f4N0za6vgo0APZUjj3xeUMYp2PojNE=,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
SvkydJYHDh6xbs4J8DfWRAteZVSBCUykkiEIWhGPxyw=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
MAeX+1oN8RfCo6QcVjvoL+jiLISx8ts9Em4d6vwwMAg=,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
UN4raX0oV/zVB0ZlWm7XmLSVVXyIOGiGNqL2zft0Uyk=,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
RQut4BqZCMCuP1tGJ8rKcp//1hrdD+QvAcmRS5pVDMA=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
PowldvXEoOOzQvtTCMLFCXwc6vVQzbZzs7Eu+2jtQqg=,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
KiNckAxCUUIhke5nMVnfa53wqsRMnTF4b4DBAf1mSPI=,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
Tp4cI/LtZPQ94zFmTznLrVSMtkkux1Nbgah4YjlF830=,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
SXGLftFR9hYRF0YGBN/sO+/UFy/RGfU7ZsPzgrCczyw=,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
LehhAMi0LIspQALT/H8qW1SpYrtRxR62eTHrE25XkDk=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
Mq6cWsJkCRKPTFEP/d6LrGF83muH4SYPDmJHc5T+2O4=,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
KkNnWArDowdHcc3rak9ihsBazNtxWMYATOlGcmbOiEI=,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
KUPgOjPFhO2qe5h2sLytu4y4VGfQouyilOGz8sg3bTE=,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
MxvEpZ9yPapbvE1s7++kieZG1bNmA4Wxj7YsIASOXog=,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
LcjwqCBSzPCS8WnOpUW94I2AwCD/xno8gid5xOuLrD4=,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
R/zmDGvdfAGxfdc55ezjL54I7WN+E3+NVmG/t1hC5TE=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
LjDQQudgUuQWFJR/GMAW3nsshKtDBnir16XAJSty7G8=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
ODL1m9w22oQSyM7SRv05KViCcnxp4BlggtZh53oSwxU=,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
JqifF+DuyrXxydjzwY/aZXSGwCILijxbynsJ/OdDuZ4=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
LME4v6aDkEa71Twz9JJ+FM/em8o3TxTD0VtSt6Okm5o=,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
PatkmDLXXWhJgunovlYzRblJz3syKA7HZVPHrng7hgo=,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
JwIAEv/jbdl866IVENPGhFjVd1TSoA0xx5w3Bjjwcls=,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
Ttrh8anqVwVf68u4is4B8NHOUL1HuIaMiYKcJzJpJtM=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
TZR4wAwZeG0ifjiWGn3QTbLY8BvUUuLvAQXDmMTWtWU=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
PvzM+sgeAMcc3iyy38mHtKfdZWXSFMTF7Y+LOrB+EPQ=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
TWbEabmflqEb8jElI3cjY4VqlG8jUCrC3xyIH9a+5Z8=,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
Pzwf4vFO6SVouV+2kdWJxgc3oUz8dh8tgMFkxKSQVBY=,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
MtTTikkqzNJl6rWbgC1nUay9/k+q758kgP2aN5574z0=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Oia8LCLnpoEQHn5cJ4NkXBung4cS6VapjFcZdtmfcgg=,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
UoQP0GOrcPTqDg1SB8CT3QlE7TFELmTO4VQVyMK57wU=,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
LnJekngkWUPFIpijAWPdZnLpmqyeZU8un6CdX3WmABA=,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
OuxPkC3vgvX8ddwGrV6eFzJsJ54mldSEkRR9eErNq7w=,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
PyZjDY2ymxCgWTvzeGvUmyldzKfgyvCVf+Ar+X+aC+U=,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
Sr78vX2R1pTff24YcPjjFlmu/ImKK89pRLgSjzIORK0=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
U8X1uJ07SIwS0tuIy0gghKT/3ijSjIsSB9qqqIn9BHk=,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
PejADTHghVxVEOYN5zghU05KEFZokD3jhlN+izsxH0g=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
OWarObF+ic8dCTnkfjYN28Sv1hBpuLNB8bH1Yz2h2Ek=,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
LK5vl5r0sp4Gt79qqjeGEKcEqEiuUssEaYpnV/oSjMM=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
TOk1Lrczw6VsPMWmLBtiUF0lykQ30ssCIm5FtsCXvgY=,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
TR6HdDyiXzW8H4sh1YhB3S4tnNqQvB5zi/QYbQA1al8=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
MOa6KD2yUA72I58pDAuzShLwP1+ZXlc/0PhShei3iEM=,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
MXeDf6BnxZoeL788Cew9kO2FjMmpTW1TpEHcesE5808=,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
N58UdYorPBxoHx0jMa8UjI2QW7yURFUoFqmZqp74GLM=,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
Q/K3JYREjpoeGgLaLUhfZNsIR7DvWbghcqO+yky5s4o=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
QTZ2Z8H5xIbDme+9lwSp/ZiLOOS2Cplcp9zM4YtD3rM=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
UjSgXb/+676Iwg67ywIE4thg9NjacIju0/dpKDXLEi8=,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
QXZPJ6mDsxtYWShrJE3u+ZTWYs5t/KEIyDNUEFz4Wpg=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
M+oYqBDri8yiM/BpRK4HKPWbfOzGt6X736V94QQBrMc=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
NLfh/deChdxuZpq56aPeZrfJJ5VGzzZKJjrS08/Yvtw=,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
O2BNkBaaVqOzfClWZfyucsV6//jXhaOCIqyQMR1U/oE=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
LxE8pGmbkUBJdcUyXxu7PUF2P9RBjpI+M4aWhzEa/nc=,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
KxuNpfd0PbLg/Z3CJJRGhnzBHa9TCHyKrEoe6HIa9PM=,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
SG+U5LMWEq7PfjOgOi228x12QAHt67G86BrV7zeECtk=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
UXBSm/bWfpL5do5YZjfrwHAUWb/QJ1gToylxALINwL8=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
SPpBMoYFhk5IFtSXHEo8uRlz55cSVZ9BoV+S4lanaB8=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
K8iQdadqnkuHOa3gjVcyS7E0XuClDgfeoHcPvtpBdqE=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
MS/YT4F4xxnGMX/M/JVUw3Gaqe3GJb/3nwdRhHL5hQU=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
O3k5JeXTGSCI0uhigTSaV3WS5wIsCp8gH5vO9tSTzdQ=,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
JtaIdLKJYvuNF4wWzSBuTjjSCgD2UZixXLix+oldTbQ=,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Rh9AGYeHgtKLlUj1bF4k0wsxFdAZSgudr8I7mmNsA2M=,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
UEBAj6PxGd/JCNLCzS301/Lx6z/aSvkc71AwY+Z+Vs8=,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
L7Yj1RFmdHe+Ku6UKDjty3k0henypkvHfbAN4DEsfuc=,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
