num_of_logs,sum_num25,avg_num25,sum_num50,avg_num50,sum_num75,avg_num75,sum_num985,avg_num985,sum_num100,avg_num100,sum_num_unq,avg_num_unq,sum_total_secs,avg_total_secs,sum_total_songs,avg_total_songs,perc_of_accidentally_songs,perc_of_favourite_songs,avg_songs_per_month,avg_days_diff,max_days_diff,min_days_diff,most_popular_days,least_popular_days,most_popular_season,least_popular_season,msno
20,102,5.1,33,1.65,25,1.25,15,0.75,792,39.6,752,37.6,195874.83399999997,9793.741699999999,967,48.35,0.10548086866597725,0.8190279214064116,967.0,24.5,56.0,4.0,3,1,2,2,NupEgxynNqLKCISW2MAQ/S1tNii6qp0r7uGWHjnte90=
29,248,8.551724137931034,34,1.1724137931034482,26,0.896551724137931,26,0.896551724137931,569,19.620689655172413,845,29.137931034482758,143813.95500000002,4959.101896551725,903,31.137931034482758,0.27464008859357697,0.6301218161683277,903.0,20.551724137931036,46.0,0.0,3,1,2,2,8ItM1GuNegBlY7RBDfSshan3Qekkmclr9HhGI4esvlc=
30,140,4.666666666666667,40,1.3333333333333333,27,0.9,33,1.1,3720,124.0,2384,79.46666666666667,848694.3699999999,28289.812333333328,3960,132.0,0.03535353535353535,0.9393939393939394,3960.0,19.933333333333334,52.0,2.0,3,1,2,2,29H5+YASH8JB8p8XBV58Y0Fe8eVbAMQFd2S6GvYedI8=
12,11,0.9166666666666666,5,0.4166666666666667,4,0.3333333333333333,4,0.3333333333333333,352,29.333333333333332,245,20.416666666666668,75579.27100000001,6298.272583333334,376,31.333333333333332,0.02925531914893617,0.9361702127659575,376.0,20.833333333333332,56.0,0.0,3,1,2,2,AQEoNUKyrDSfLfZ1wcnpHtl7LQFmis5Vhhb1wtJTjlE=
28,124,4.428571428571429,45,1.6071428571428572,20,0.7142857142857143,13,0.4642857142857143,487,17.392857142857142,511,18.25,121290.55399999999,4331.8055,689,24.607142857142858,0.1799709724238026,0.706821480406386,689.0,21.785714285714285,56.0,2.0,3,1,2,2,pO8QYQEgUFKuw6xrZVcK+w/u3+p/M9kih1YdWxDaKlw=
20,135,6.75,38,1.9,26,1.3,43,2.15,276,13.8,440,22.0,84461.57600000002,4223.078800000001,518,25.9,0.2606177606177606,0.5328185328185329,518.0,24.3,60.0,0.0,3,1,2,2,KghzbiNr49w8uEZfPHIvFhK7Rh+f2brue0GUg0JLxjo=
7,11,1.5714285714285714,3,0.42857142857142855,3,0.42857142857142855,1,0.14285714285714285,40,5.714285714285714,58,8.285714285714286,11378.576000000001,1625.5108571428573,58,8.285714285714286,0.1896551724137931,0.6896551724137931,58.0,19.428571428571427,56.0,0.0,3,1,2,2,jO5uFaBVKSriu6XSTVYNA97+68OTMQ8NeC5i42oH0Do=
24,16,0.6666666666666666,13,0.5416666666666666,3,0.125,8,0.3333333333333333,480,20.0,82,3.4166666666666665,122932.46299999999,5122.185958333333,520,21.666666666666668,0.03076923076923077,0.9230769230769231,520.0,19.75,46.0,0.0,3,1,2,2,dn50++aF/5HQS0Up0Icgx8n0kAb4RWpAPs5XfqtbB/U=
28,119,4.25,83,2.9642857142857144,38,1.3571428571428572,42,1.5,417,14.892857142857142,481,17.178571428571427,120545.76000000001,4305.205714285715,699,24.964285714285715,0.17024320457796852,0.5965665236051502,699.0,17.857142857142858,58.0,0.0,3,1,2,2,w2O0vchmncaBEQLoC5Pn7qRoSPiJ6X2x5O+woVFDhnY=
29,76,2.6206896551724137,28,0.9655172413793104,18,0.6206896551724138,26,0.896551724137931,481,16.586206896551722,588,20.275862068965516,118788.174,4096.143931034482,629,21.689655172413794,0.12082670906200318,0.7647058823529411,629.0,20.413793103448278,56.0,0.0,3,1,2,2,4fwYOTfXNGniYou5Nnl+1/kCc7HsWR45jXPAd9FNMrg=
19,129,6.7894736842105265,15,0.7894736842105263,9,0.47368421052631576,7,0.3684210526315789,401,21.105263157894736,418,22.0,91224.982,4801.314842105264,561,29.526315789473685,0.22994652406417113,0.714795008912656,561.0,18.42105263157895,60.0,0.0,3,1,2,2,lNVtZjnkC07RG5DeMqZRu3Pdwh6qhskhPb+Y/06BTP8=
11,10,0.9090909090909091,0,0.0,1,0.09090909090909091,0,0.0,96,8.727272727272727,98,8.909090909090908,23291.554999999997,2117.4140909090906,107,9.727272727272727,0.09345794392523364,0.897196261682243,107.0,21.454545454545453,48.0,0.0,3,1,2,2,xHG3YDUSjp9vW4wxNsYlzkmaNKa6cwcEvTzywn2gE6c=
27,144,5.333333333333333,52,1.9259259259259258,33,1.2222222222222223,46,1.7037037037037037,704,26.074074074074073,341,12.62962962962963,168600.32999999996,6244.456666666666,979,36.25925925925926,0.1470888661899898,0.7191011235955056,979.0,20.962962962962962,50.0,2.0,3,1,2,2,o5CeT26PQXcOnVvE0Eid5luHGv0llv03f6RQj9EMpkE=
20,103,5.15,54,2.7,21,1.05,16,0.8,222,11.1,354,17.7,64355.69799999999,3217.7848999999997,416,20.8,0.24759615384615385,0.5336538461538461,416.0,25.2,56.0,4.0,3,1,2,2,4sochLr8k2Zxe9NOpEE/lrb5Pj4/NB290pQlXWzGCTU=
14,125,8.928571428571429,90,6.428571428571429,26,1.8571428571428572,12,0.8571428571428571,70,5.0,287,20.5,32601.302,2328.6644285714283,323,23.071428571428573,0.38699690402476783,0.21671826625386997,323.0,25.571428571428573,48.0,6.0,3,1,2,2,FmM6chO9unqPr8p00PwYth+svPkvDXsrSg4UWCQxY78=
12,225,18.75,17,1.4166666666666667,9,0.75,11,0.9166666666666666,190,15.833333333333334,383,31.916666666666668,56990.308,4749.1923333333325,452,37.666666666666664,0.497787610619469,0.42035398230088494,452.0,27.166666666666668,52.0,4.0,3,1,2,2,ZMKBIjt4u4egxP0fDreD9KYGEtFs/YEiK96hM4eDsq8=
17,114,6.705882352941177,36,2.1176470588235294,23,1.3529411764705883,28,1.6470588235294117,513,30.176470588235293,394,23.176470588235293,130293.77500000002,7664.339705882353,714,42.0,0.15966386554621848,0.7184873949579832,714.0,19.294117647058822,42.0,2.0,3,1,2,2,E1n62vDL760qnuJlm/PGJkAt5O9ETMaN04VriITGym8=
29,25,0.8620689655172413,13,0.4482758620689655,11,0.3793103448275862,12,0.41379310344827586,606,20.896551724137932,549,18.93103448275862,150093.848,5175.6499310344825,667,23.0,0.037481259370314844,0.9085457271364318,667.0,20.896551724137932,56.0,4.0,3,1,2,2,sCapIG+7rYtr5bL0133AtS/miclBbtWZ29BvP19OYt0=
29,1277,44.03448275862069,90,3.103448275862069,52,1.793103448275862,48,1.6551724137931034,808,27.862068965517242,1901,65.55172413793103,212601.06900000008,7331.0713448275865,2275,78.44827586206897,0.5613186813186813,0.35516483516483516,2275.0,25.448275862068964,56.0,2.0,3,1,2,2,ZhJPUq2NJsiV3qLkPCQSZEySUIXIbrkjWblTUnqaHOs=
2,8,4.0,4,2.0,0,0.0,0,0.0,4,2.0,8,4.0,1353.7040000000002,676.8520000000001,16,8.0,0.5,0.25,16.0,18.0,26.0,10.0,3,1,2,2,h0MOr6xgff3eQy1X/7Qn70l5dEIG4bkh6jnOQ1SkO8E=
22,58,2.6363636363636362,31,1.4090909090909092,38,1.7272727272727273,28,1.2727272727272727,402,18.272727272727273,208,9.454545454545455,115853.875,5266.085227272727,557,25.318181818181817,0.10412926391382406,0.7217235188509874,557.0,18.0,50.0,0.0,3,1,2,2,tN/xH3PAiihggvWFEsLWViXB47S6MBFJa/qGo+34tVw=
11,70,6.363636363636363,9,0.8181818181818182,10,0.9090909090909091,4,0.36363636363636365,374,34.0,432,39.27272727272727,87042.818,7912.983454545454,467,42.45454545454545,0.14989293361884368,0.8008565310492506,467.0,19.454545454545453,54.0,2.0,2,1,2,2,lbbxCuQLea65uaIrn3elBRmVgF3UeMr5Jqa+MRfyykU=
19,26,1.368421052631579,11,0.5789473684210527,10,0.5263157894736842,8,0.42105263157894735,236,12.421052631578947,266,14.0,59264.32100000001,3119.1747894736845,291,15.31578947368421,0.08934707903780069,0.8109965635738832,291.0,20.0,48.0,0.0,3,1,2,2,6s6LHjnDEjYx1RpPWqhnNgZM78kDbPxEb7KtV5LChfM=
13,201,15.461538461538462,44,3.3846153846153846,25,1.9230769230769231,26,2.0,323,24.846153846153847,406,31.23076923076923,86759.949,6673.84223076923,619,47.61538461538461,0.3247172859450727,0.5218093699515347,619.0,20.76923076923077,46.0,0.0,3,1,2,2,hcV/K50Lo3EbKebaS2R4gWI5abISezVf4yjsjAaFkTk=
9,42,4.666666666666667,8,0.8888888888888888,6,0.6666666666666666,6,0.6666666666666666,122,13.555555555555555,137,15.222222222222221,32208.762999999995,3578.7514444444446,184,20.444444444444443,0.22826086956521738,0.6630434782608695,184.0,17.555555555555557,32.0,12.0,3,1,2,2,13lR5NxRrpXg4ula9PGyF1ZjaSiorga3z64HG5HiVrA=
10,1,0.1,1,0.1,0,0.0,0,0.0,150,15.0,111,11.1,41690.736000000004,4169.0736,152,15.2,0.006578947368421052,0.9868421052631579,152.0,16.0,34.0,0.0,3,1,2,2,4KzoGRt5UbDwG2sI7iVcNizin9sKRkwych3xEqRmwds=
9,12,1.3333333333333333,1,0.1111111111111111,1,0.1111111111111111,2,0.2222222222222222,113,12.555555555555555,119,13.222222222222221,28467.254,3163.028222222222,129,14.333333333333334,0.09302325581395349,0.875968992248062,129.0,28.444444444444443,46.0,4.0,2,1,2,2,PxqPSuc7UUDNJQv4MT2WW/J+gueREUFDTN6CXOUABIU=
31,505,16.29032258064516,116,3.7419354838709675,62,2.0,57,1.8387096774193548,1563,50.41935483870968,1971,63.58064516129032,385104.618,12422.729612903226,2303,74.29032258064517,0.21927920104211898,0.6786799826313504,2303.0,18.258064516129032,38.0,0.0,3,1,2,2,FMM37S4X/ZKb8DRQentn36epq0llnLxTj872kYW/Xmk=
31,233,7.516129032258065,130,4.193548387096774,108,3.4838709677419355,178,5.741935483870968,554,17.870967741935484,520,16.774193548387096,191899.143,6190.294935483871,1203,38.806451612903224,0.1936824605153782,0.4605153782211139,1203.0,20.774193548387096,58.0,2.0,3,1,2,2,kWm1weUtNKTO1Kk2sKACdD8h21t04LlFWkXEn7qvDSM=
14,23,1.6428571428571428,7,0.5,6,0.42857142857142855,5,0.35714285714285715,257,18.357142857142858,275,19.642857142857142,68638.42199999999,4902.744428571428,298,21.285714285714285,0.07718120805369127,0.8624161073825504,298.0,21.857142857142858,44.0,2.0,3,1,2,2,+JqXUbW/KPs/wKHcHrfdr/nU6xKQQcUptpGXkdkay5k=
26,462,17.76923076923077,139,5.346153846153846,82,3.1538461538461537,50,1.9230769230769231,1662,63.92307692307692,1393,53.57692307692308,448262.9469999999,17240.882576923075,2395,92.11538461538461,0.19290187891440502,0.6939457202505219,2395.0,24.23076923076923,54.0,0.0,3,1,2,2,NRyoJ0NEdUrQ/ndS0JfbZ0TB31aQ1rpIvU3Oi5WFmYU=
22,88,4.0,10,0.45454545454545453,16,0.7272727272727273,10,0.45454545454545453,557,25.318181818181817,543,24.681818181818183,146654.278,6666.103545454545,681,30.954545454545453,0.12922173274596183,0.8179148311306902,681.0,19.09090909090909,60.0,2.0,3,1,2,2,vhshKVnSA1/Bf+I5mCuJ6LnVHj42/b0TtB6dHxNnvEo=
31,92,2.967741935483871,54,1.7419354838709677,41,1.3225806451612903,43,1.3870967741935485,1817,58.61290322580645,1996,64.38709677419355,459646.31200000003,14827.300387096775,2047,66.03225806451613,0.0449438202247191,0.8876404494382022,2047.0,19.741935483870968,58.0,2.0,3,1,2,2,0wQDXPtMBFihGjaZ5HvO47OWuwK9ldDX53+txL2kOdc=
27,33,1.2222222222222223,10,0.37037037037037035,7,0.25925925925925924,13,0.48148148148148145,319,11.814814814814815,314,11.62962962962963,80555.71,2983.5448148148143,382,14.148148148148149,0.08638743455497382,0.8350785340314136,382.0,21.037037037037038,58.0,0.0,3,1,2,2,kOhDIZBsrgUhtKsghNhj1GVkRh+qINf2BBevPnV2YyA=
9,8,0.8888888888888888,1,0.1111111111111111,0,0.0,2,0.2222222222222222,120,13.333333333333334,78,8.666666666666666,30612.483,3401.3869999999997,131,14.555555555555555,0.061068702290076333,0.916030534351145,131.0,18.22222222222222,34.0,2.0,1,1,2,2,rkCggg162SdXtmQkPjV3B61/ZLq58Z+MhYpGSvHSpn4=
1,7,7.0,1,1.0,1,1.0,0,0.0,5,5.0,8,8.0,1715.9260000000002,1715.9260000000002,14,14.0,0.5,0.35714285714285715,14.0,0.0,0.0,0.0,1,1,2,2,36pG+PeJmicg2YHHeS0/x93Rsf0sCG+VY+eD0NqgmXM=
8,124,15.5,5,0.625,3,0.375,1,0.125,630,78.75,602,75.25,148221.558,18527.69475,763,95.375,0.16251638269986893,0.8256880733944955,763.0,20.75,32.0,4.0,2,1,2,2,5bSiM8Et3oqgM9ELJPdhBTKNSCakHzAOSpHucRN9Q/s=
2,11,5.5,1,0.5,1,0.5,0,0.0,4,2.0,13,6.5,1563.7720000000002,781.8860000000001,17,8.5,0.6470588235294118,0.23529411764705882,17.0,14.0,18.0,10.0,3,1,2,2,FsnS6qcY2cTLWsF/dRJhXZI9UaJw8LgiOgd8R6aDel4=
17,133,7.823529411764706,15,0.8823529411764706,18,1.0588235294117647,19,1.1176470588235294,203,11.941176470588236,242,14.235294117647058,61828.117000000006,3636.948058823529,388,22.823529411764707,0.3427835051546392,0.5231958762886598,388.0,20.823529411764707,46.0,0.0,3,1,2,2,rP+dRe7IPBIBliGM97X1WlcuugMF9nflP2eOifYWC2s=
18,12,0.6666666666666666,5,0.2777777777777778,0,0.0,6,0.3333333333333333,960,53.333333333333336,738,41.0,232408.03600000005,12911.557555555557,983,54.611111111111114,0.012207527975584944,0.9766022380467956,983.0,16.444444444444443,34.0,2.0,2,1,2,2,DaHla3NHlYifnzouXNZ5Obn/0sU52q1nLmfV01oPfoY=
3,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333,0,0.0,29,9.666666666666666,29,9.666666666666666,7650.689,2550.2296666666666,34,11.333333333333334,0.058823529411764705,0.8529411764705882,34.0,15.333333333333334,30.0,8.0,3,1,2,2,XjuqY7F/mP+Lj5u4FkZFU1O4DD1saGFlL8Ka15KMack=
30,264,8.8,110,3.6666666666666665,26,0.8666666666666667,36,1.2,798,26.6,1130,37.666666666666664,238354.463,7945.148766666667,1234,41.13333333333333,0.21393841166936792,0.646677471636953,1234.0,17.533333333333335,52.0,0.0,3,1,2,2,ceY+MkeO3EoAR1UObJRjKKShIqkbR91zsjHivJlYZe0=
22,315,14.318181818181818,27,1.2272727272727273,19,0.8636363636363636,16,0.7272727272727273,364,16.545454545454547,673,30.59090909090909,101289.15699999999,4604.05259090909,741,33.68181818181818,0.4251012145748988,0.49122807017543857,741.0,22.90909090909091,58.0,2.0,3,1,2,2,eKBl/KikvruqAyALTDVR1K20V2C5/LUr1p1qQDRoAQY=
19,113,5.947368421052632,19,1.0,11,0.5789473684210527,15,0.7894736842105263,164,8.631578947368421,190,10.0,51016.950999999994,2685.102684210526,322,16.94736842105263,0.35093167701863354,0.5093167701863354,322.0,22.0,50.0,2.0,3,1,2,2,nKdgkLkuuCXPq78962PPHmM+HCYoKWhGLdx2AwfYq8E=
8,47,5.875,4,0.5,3,0.375,6,0.75,355,44.375,406,50.75,93463.446,11682.93075,415,51.875,0.11325301204819277,0.8554216867469879,415.0,21.0,48.0,8.0,3,1,2,2,idRD+G5Kz4Ws2guS9jgkHUIXa4u4mHqlF2/z6U8T55Y=
19,69,3.6315789473684212,24,1.263157894736842,11,0.5789473684210527,12,0.631578947368421,462,24.31578947368421,477,25.105263157894736,117689.53499999999,6194.186052631579,578,30.42105263157895,0.11937716262975778,0.7993079584775087,578.0,21.894736842105264,54.0,0.0,3,1,2,2,x9k00c+FmfyYH9fH+Y1BvoE1/5OzvH7F7UR/3XXgywA=
8,8,1.0,2,0.25,2,0.25,2,0.25,133,16.625,145,18.125,30114.896,3764.362,147,18.375,0.05442176870748299,0.9047619047619048,147.0,19.25,48.0,4.0,3,1,2,2,yJwRl30ki4xKiJZjKF04nv3LM/CoABt4/pbvjx7SVpM=
21,61,2.9047619047619047,16,0.7619047619047619,5,0.23809523809523808,12,0.5714285714285714,371,17.666666666666668,329,15.666666666666666,88130.885,4196.70880952381,465,22.142857142857142,0.13118279569892474,0.7978494623655914,465.0,17.238095238095237,42.0,0.0,3,1,2,2,wOwKUfpNcTDJneHBIfoQNfsh5FiRHciXF2P9z2WXZFo=
31,46,1.4838709677419355,15,0.4838709677419355,13,0.41935483870967744,11,0.3548387096774194,4744,153.03225806451613,3234,104.3225806451613,1177997.9170000001,37999.932806451616,4829,155.7741935483871,0.009525781735348933,0.9823980120107683,4829.0,20.06451612903226,54.0,0.0,3,1,2,2,1DKCzXPUJ6pnkELxpArGcXTBQu1l4+ZBau4t6Y2WN50=
12,5,0.4166666666666667,0,0.0,0,0.0,0,0.0,266,22.166666666666668,270,22.5,70513.323,5876.110250000001,271,22.583333333333332,0.01845018450184502,0.981549815498155,271.0,20.666666666666668,46.0,0.0,3,1,2,2,SWQyGhw6IDT/Cbq+Q+Kf4gjL29mJFJdyllLB2jDXQUk=
6,10,1.6666666666666667,9,1.5,4,0.6666666666666666,3,0.5,21,3.5,43,7.166666666666667,6873.145,1145.5241666666668,47,7.833333333333333,0.2127659574468085,0.44680851063829785,47.0,25.333333333333332,36.0,16.0,3,1,2,2,MS+3Zp7SS5C9U/gQOOvpzaQFcbI+1UhS0B2mQ1eb3KA=
6,18,3.0,6,1.0,4,0.6666666666666666,7,1.1666666666666667,69,11.5,35,5.833333333333333,21863.651,3643.9418333333338,104,17.333333333333332,0.17307692307692307,0.6634615384615384,104.0,16.0,28.0,6.0,2,1,2,2,o7KQNLgGWwTq3EfE2JTtp8cAVLCb0JVxshBiuW7eLDs=
22,63,2.8636363636363638,25,1.1363636363636365,20,0.9090909090909091,18,0.8181818181818182,222,10.090909090909092,300,13.636363636363637,62431.06999999999,2837.7759090909094,348,15.818181818181818,0.1810344827586207,0.6379310344827587,348.0,24.0,54.0,0.0,3,1,2,2,Q+PnoDq4JFrwC//hBDE+05uHJQeqdAZCVik0GeWtdzo=
3,31,10.333333333333334,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,29,9.666666666666666,60,20.0,8011.63,2670.5433333333335,64,21.333333333333332,0.484375,0.453125,64.0,6.0,8.0,2.0,3,3,2,2,EH2oOUj32TYn7xPLPzhNnU8h3cShPQv50W6Ybs99HQM=
21,175,8.333333333333334,63,3.0,47,2.238095238095238,37,1.7619047619047619,257,12.238095238095237,507,24.142857142857142,91514.061,4357.812428571428,579,27.571428571428573,0.3022452504317789,0.4438687392055268,579.0,18.857142857142858,50.0,0.0,3,1,2,2,7INhl7kxWWZ1pziqKLKloZTxBMHha1XsMo7RgY0lp54=
29,312,10.758620689655173,17,0.5862068965517241,9,0.3103448275862069,6,0.20689655172413793,1358,46.827586206896555,1117,38.51724137931034,344738.50999999995,11887.534827586207,1702,58.689655172413794,0.18331374853113983,0.7978848413631022,1702.0,20.06896551724138,52.0,0.0,3,1,2,2,f6i2/GOKumyJxl5Dt7JVRsbHMvJjm5HG/S3bEuImAMY=
4,15,3.75,3,0.75,1,0.25,3,0.75,34,8.5,50,12.5,10573.397,2643.34925,56,14.0,0.26785714285714285,0.6071428571428571,56.0,28.0,44.0,12.0,1,1,2,2,3kqK3A7jZJqXitwDXyfkyTyDiSHI6A/niNzdU4xJTKE=
25,421,16.84,62,2.48,36,1.44,24,0.96,207,8.28,394,15.76,69985.51699999999,2799.4206799999997,750,30.0,0.5613333333333334,0.276,750.0,25.6,50.0,2.0,3,1,2,2,pzqNV9ozh4CwaQ17TkV0pzxoJkEcJAckD+ZuAtNEaGk=
9,48,5.333333333333333,1,0.1111111111111111,1,0.1111111111111111,3,0.3333333333333333,50,5.555555555555555,67,7.444444444444445,12467.750000000002,1385.3055555555557,103,11.444444444444445,0.46601941747572817,0.4854368932038835,103.0,22.22222222222222,36.0,6.0,3,1,2,2,P6TjQFpecGif+iCg81aUfpgaExqQvGMTG1S0+1u4P3o=
30,272,9.066666666666666,59,1.9666666666666666,39,1.3,36,1.2,516,17.2,783,26.1,147921.505,4930.716833333334,922,30.733333333333334,0.2950108459869848,0.559652928416486,922.0,15.733333333333333,48.0,0.0,3,1,2,2,PcoZABCjkKNbw8kzmzJxKtiLRHmOT4T3pHCBoV1df8k=
13,7,0.5384615384615384,0,0.0,0,0.0,2,0.15384615384615385,96,7.384615384615385,70,5.384615384615385,22730.526,1748.5020000000002,105,8.076923076923077,0.06666666666666667,0.9142857142857143,105.0,20.153846153846153,46.0,2.0,3,1,2,2,ZAg+ScaRkyq7Si7iNBWXD8vAAmJO4FI2IFkHwpZtsZk=
13,14,1.0769230769230769,5,0.38461538461538464,3,0.23076923076923078,5,0.38461538461538464,104,8.0,87,6.6923076923076925,29407.281000000003,2262.0985384615387,131,10.076923076923077,0.10687022900763359,0.7938931297709924,131.0,16.46153846153846,54.0,0.0,3,1,2,2,l01pmHEIlRUpMSsOGsUnKLLeqOpzOal+Fbf7NfWLno8=
30,128,4.266666666666667,38,1.2666666666666666,16,0.5333333333333333,12,0.4,1547,51.56666666666667,1385,46.166666666666664,381938.93600000005,12731.297866666668,1741,58.03333333333333,0.07352096496266514,0.8885697874784606,1741.0,15.466666666666667,42.0,2.0,3,1,2,2,tDUvxu9VdxnPolZcjFK2X+AvqxhMJke23wzcrO86mek=
27,75,2.7777777777777777,33,1.2222222222222223,31,1.1481481481481481,27,1.0,2249,83.29629629629629,1364,50.51851851851852,574033.503,21260.50011111111,2415,89.44444444444444,0.031055900621118012,0.9312629399585921,2415.0,21.11111111111111,56.0,0.0,3,1,2,2,869VGWfT3cPX/KDryN7FFy1Ki1Tg4lXbPNA+kfwyUfY=
24,100,4.166666666666667,9,0.375,7,0.2916666666666667,4,0.16666666666666666,890,37.083333333333336,951,39.625,230294.65399999998,9595.610583333333,1010,42.083333333333336,0.09900990099009901,0.8811881188118812,1010.0,19.0,46.0,0.0,3,1,2,2,U0C3gHMfAH6sXU2gkXf9Q6jnG8B5ZrVpy4RkdetBCI8=
25,193,7.72,44,1.76,31,1.24,35,1.4,448,17.92,605,24.2,119097.826,4763.91304,751,30.04,0.2569906790945406,0.596537949400799,751.0,18.08,54.0,0.0,3,1,2,2,JqTtW/V71R4mRJ0wat/hKBZ9pyoK7qZTt9dh4HVBvVo=
5,85,17.0,9,1.8,3,0.6,6,1.2,86,17.2,166,33.2,22402.322,4480.4644,189,37.8,0.4497354497354497,0.455026455026455,189.0,20.0,46.0,0.0,3,1,2,2,VqRwDzR1tfcKAvZPh2xDHt7cVcWycaIpogHlnA9QzH0=
26,45,1.7307692307692308,17,0.6538461538461539,4,0.15384615384615385,5,0.19230769230769232,438,16.846153846153847,467,17.96153846153846,103700.56,3988.4830769230766,509,19.576923076923077,0.08840864440078586,0.8605108055009824,509.0,19.692307692307693,50.0,0.0,3,1,2,2,xoSpgPYNbrb9RC4Nh/aVp1pbAW5wKH5cpq24sQNh3cI=
28,105,3.75,22,0.7857142857142857,8,0.2857142857142857,4,0.14285714285714285,868,31.0,356,12.714285714285714,201572.00299999997,7199.000107142857,1007,35.964285714285715,0.10427010923535253,0.8619662363455809,1007.0,22.0,56.0,2.0,3,1,2,2,xJMZC9f1x2Uu4iYdY4r7Qc0VWbt0W7ys9YjYnEwCYSA=
17,134,7.882352941176471,19,1.1176470588235294,8,0.47058823529411764,5,0.29411764705882354,359,21.11764705882353,374,22.0,93811.06099999999,5518.297705882353,525,30.88235294117647,0.25523809523809526,0.6838095238095238,525.0,17.41176470588235,38.0,2.0,3,1,2,2,VgAPykTmYN6Xld4h6yheOpk5m7yQEYd30Ux8QTHc6qg=
7,60,8.571428571428571,14,2.0,8,1.1428571428571428,15,2.142857142857143,174,24.857142857142858,194,27.714285714285715,48969.744999999995,6995.677857142857,271,38.714285714285715,0.22140221402214022,0.6420664206642066,271.0,15.428571428571429,40.0,2.0,1,1,2,2,pgHdcmEfFtwbKE0swBajSD4pr8M/5hGZk0vo5CdgQoE=
31,525,16.93548387096774,48,1.5483870967741935,63,2.032258064516129,102,3.2903225806451615,1797,57.96774193548387,597,19.258064516129032,502950.92999999993,16224.223548387095,2535,81.7741935483871,0.20710059171597633,0.7088757396449704,2535.0,22.967741935483872,54.0,2.0,3,1,2,2,7S9lnjegPpN+LD/aLGf1izOsZDXhWxtXxd9qZ7162YQ=
14,13,0.9285714285714286,11,0.7857142857142857,4,0.2857142857142857,5,0.35714285714285715,157,11.214285714285714,181,12.928571428571429,42202.848999999995,3014.489214285714,190,13.571428571428571,0.06842105263157895,0.8263157894736842,190.0,18.571428571428573,44.0,4.0,3,1,2,2,bd/+nFcD5KG1Lpf5B7zPvlxN8cp+BShTjk90i1OEMHw=
1,2,2.0,1,1.0,1,1.0,0,0.0,1,1.0,4,4.0,322.14,322.14,5,5.0,0.4,0.2,5.0,2.0,2.0,2.0,3,3,2,2,62zrAETTc4lYjX7wBa0yY59V3r2wBLmo2apy6SyDEvM=
21,130,6.190476190476191,39,1.8571428571428572,13,0.6190476190476191,39,1.8571428571428572,157,7.476190476190476,346,16.476190476190474,53488.672000000006,2547.0796190476194,378,18.0,0.3439153439153439,0.41534391534391535,378.0,25.523809523809526,52.0,2.0,3,1,2,2,cnoNOy5IHgYxRULqOZarxaohpmly46hUO9RiPMRZf7s=
11,1,0.09090909090909091,0,0.0,1,0.09090909090909091,3,0.2727272727272727,71,6.454545454545454,55,5.0,20292.169,1844.7426363636366,76,6.909090909090909,0.013157894736842105,0.9342105263157895,76.0,24.727272727272727,56.0,2.0,3,1,2,2,T5OMjWAF1kNGg8MVVesL62hEPPw4BHUR5C7JqsQJD4A=
2,19,9.5,8,4.0,4,2.0,1,0.5,1,0.5,32,16.0,2184.047,1092.0235,33,16.5,0.5757575757575758,0.030303030303030304,33.0,9.0,14.0,4.0,2,1,2,2,4k3oGSRLHIMwdEYmZDD+Fm45sQjKHSvcS3oy4CVNEmI=
24,101,4.208333333333333,16,0.6666666666666666,13,0.5416666666666666,20,0.8333333333333334,248,10.333333333333334,191,7.958333333333333,76016.19799999997,3167.3415833333333,398,16.583333333333332,0.2537688442211055,0.6231155778894473,398.0,17.25,56.0,0.0,3,1,2,2,cx5jhqkeDxRYw+eReVolgSfUFH6Uk0Cyg08tVYZwpxE=
8,33,4.125,36,4.5,17,2.125,11,1.375,97,12.125,172,21.5,31577.737999999998,3947.21725,194,24.25,0.17010309278350516,0.5,194.0,18.75,48.0,2.0,3,1,2,2,SxpjOMCHFJKXVGkZ8PtgZtcjKUzxYKzM2MB76+RQfYk=
1,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,3,3.0,299.769,299.769,3,3.0,0.3333333333333333,0.3333333333333333,3.0,16.0,16.0,16.0,1,1,2,2,/7XAILBqWFneqYy3SKkqT3qpknlJ4fqGR76ZVKh3rgg=
16,21,1.3125,6,0.375,7,0.4375,3,0.1875,148,9.25,133,8.3125,34817.028,2176.06425,185,11.5625,0.11351351351351352,0.8,185.0,18.625,38.0,0.0,3,1,2,2,kc+N4Iy62SH8XSgvG2EQaZB+uLX6OvkkkVHnGgbyUK4=
14,141,10.071428571428571,11,0.7857142857142857,12,0.8571428571428571,20,1.4285714285714286,198,14.142857142857142,289,20.642857142857142,58996.084,4214.006,382,27.285714285714285,0.36910994764397903,0.518324607329843,382.0,10.142857142857142,24.0,0.0,3,1,2,2,pX7ESsWFZfc1Blsdx/sae98iNjePD2ZuZNYUdWVSbnI=
